rolling 443 497 528 500 0 59
rolling 443 497 530 502 1 62
rolling 443 497 531 502 1 63
rolling 443 497 530 503 1 72
rolling 451 495 444 504 1 63
rolling 451 495 443 504 1 64
rolling 451 494 443 504 0 64
rolling 451 495 444 505 0 64
rolling 451 495 444 504 1 63
rolling 451 494 444 504 0 63
rolling 451 494 444 504 0 63
rolling 451 495 443 504 1 64
rolling 451 495 442 504 1 65
rolling 451 496 442 504 0 65
rolling 451 495 441 505 0 65
rolling 454 504 551 499 1 68
rolling 454 504 550 498 0 68
rolling 454 505 551 499 0 68
rolling 454 504 550 500 1 56
rolling 454 504 551 500 1 57
rolling 454 504 552 500 1 58
rolling 454 505 552 500 0 58
rolling 454 505 552 500 0 58
rolling 454 504 553 499 1 66
rolling 454 504 552 500 1 58
rolling 454 505 552 500 0 58
rolling 457 496 447 499 1 70
rolling 457 496 448 498 0 70
rolling 457 496 448 499 1 71
rolling 457 496 449 499 1 72
rolling 457 496 450 499 1 73
rolling 457 496 451 498 0 73
rolling 457 496 451 500 1 58
rolling 457 496 452 500 1 59
rolling 457 496 451 500 1 58
rolling 457 495 451 500 0 58
rolling 457 496 452 501 1 62
rolling 470 497 422 498 1 65
rolling 470 496 422 498 0 65
rolling 470 497 421 497 0 65
rolling 470 497 423 498 1 63
rolling 470 497 424 497 0 63
rolling 470 497 422 498 1 65
rolling 470 497 421 498 1 67
rolling 470 497 420 498 1 69
rolling 470 497 419 497 0 69
rolling 470 498 420 498 1 69
rolling 470 497 420 498 1 69
rolling 489 497 546 504 1 72
rolling 489 497 547 505 0 72
rolling 489 497 545 505 0 72
rolling 489 497 545 505 0 72
rolling 489 498 546 504 1 56
rolling 489 497 546 504 1 72
rolling 489 496 546 504 0 72
rolling 489 496 546 504 0 72
rolling 489 497 545 504 1 73
rolling 489 497 546 505 0 73
rolling 489 497 546 505 0 73
rolling 495 496 534 501 1 64
rolling 495 496 533 500 0 64
rolling 495 496 533 500 0 64
rolling 495 496 533 500 0 64
rolling 495 496 535 502 0 64
rolling 495 496 533 500 0 64
rolling 495 496 533 500 0 64
rolling 495 496 533 501 1 63
rolling 495 496 534 502 0 63
rolling 495 496 534 500 0 63
rolling 495 496 532 501 1 62
rolling 508 499 449 498 1 67
rolling 508 499 448 499 1 71
rolling 508 499 447 500 1 65
rolling 508 499 448 499 1 71
rolling 508 499 449 500 1 63
rolling 508 499 450 499 1 73
rolling 508 499 449 500 1 63
rolling 508 500 449 500 0 63
rolling 508 499 448 500 1 64
rolling 508 499 449 500 1 63
rolling 508 499 450 500 1 62
rolling 512 501 517 503 1 70
rolling 512 501 516 504 0 70
rolling 512 501 516 503 1 71
rolling 512 500 516 503 1 71
rolling 512 500 517 504 0 71
rolling 512 500 517 503 1 70
rolling 512 500 518 502 1 46
rolling 512 500 517 502 1 49
rolling 512 500 518 502 1 46
rolling 512 500 517 502 1 49
rolling 512 500 518 503 1 69
rolling 514 503 576 498 1 69
rolling 514 504 576 498 0 69
rolling 514 504 576 498 0 69
rolling 514 503 575 497 0 69
rolling 514 503 575 498 1 68
rolling 514 502 575 498 0 68
rolling 514 503 574 498 1 67
rolling 514 502 574 498 0 67
rolling 514 503 575 497 0 67
rolling 514 503 573 497 0 67
rolling 514 503 573 498 1 66
rolling 515 503 571 497 1 58
rolling 515 504 571 497 0 58
rolling 515 503 572 497 1 57
rolling 515 503 571 496 0 57
rolling 515 503 573 496 0 57
rolling 515 503 573 497 1 56
rolling 515 504 573 497 0 56
rolling 515 504 573 497 0 56
rolling 515 503 572 496 0 56
rolling 515 503 574 497 1 57
rolling 515 503 575 496 0 57
rolling 524 504 554 499 1 51
rolling 524 504 555 498 0 51
rolling 524 504 555 498 0 51
rolling 524 504 555 498 0 51
rolling 524 504 553 499 1 51
rolling 524 505 553 499 0 51
rolling 524 504 552 499 1 51
rolling 524 504 553 498 0 51
rolling 524 504 553 498 0 51
rolling 524 504 553 499 1 51
rolling 524 505 553 499 0 51
rolling 527 505 468 500 1 63
rolling 527 505 469 499 0 63
rolling 527 506 468 500 0 63
rolling 527 505 467 499 0 63
rolling 527 505 469 500 1 62
rolling 527 505 468 499 0 62
rolling 527 505 468 500 1 63
rolling 527 505 467 499 0 63
rolling 527 505 467 500 1 64
rolling 527 505 466 499 0 64
rolling 527 505 468 501 0 64
rolling 533 495 547 501 1 71
rolling 533 495 546 501 1 70
rolling 533 495 545 501 1 69
rolling 533 494 545 501 0 69
rolling 533 495 546 501 1 70
rolling 533 495 545 500 0 70
rolling 533 495 547 502 0 70
rolling 533 495 545 502 0 70
rolling 533 495 545 502 0 70
rolling 533 495 547 502 0 70
rolling 533 495 545 500 0 70
rolling 537 499 516 504 1 71
rolling 537 500 516 504 0 71
rolling 537 499 515 504 1 72
rolling 537 499 516 504 1 71
rolling 537 498 516 504 0 71
rolling 537 499 515 504 1 72
rolling 537 499 514 505 0 72
rolling 537 499 514 505 0 72
rolling 537 499 516 505 0 72
rolling 537 500 515 504 0 72
rolling 537 499 516 505 0 72
rolling 541 496 406 498 1 73
rolling 541 496 405 498 0 73
rolling 541 496 407 498 1 72
rolling 541 495 407 498 0 72
rolling 541 496 406 498 1 73
rolling 541 496 407 499 0 73
rolling 541 496 405 498 0 73
rolling 541 495 406 498 0 73
rolling 541 496 405 497 0 73
rolling 541 496 407 497 0 73
rolling 541 496 405 497 0 73
rolling 544 503 588 499 1 71
rolling 544 503 587 500 0 71
rolling 544 504 588 499 0 71
rolling 544 503 589 500 0 71
rolling 544 504 588 499 0 71
rolling 544 502 588 499 0 71
rolling 544 503 589 499 1 72
rolling 544 502 589 499 0 72
rolling 544 502 589 499 0 72
rolling 544 503 588 500 0 72
rolling 544 503 590 499 1 73
rolling 548 494 460 503 1 65
rolling 548 494 461 502 0 65
rolling 548 494 459 503 1 64
rolling 548 494 458 503 1 63
rolling 548 494 457 504 1 69
rolling 548 494 458 503 1 63
rolling 548 494 459 502 0 63
rolling 548 494 457 503 1 62
rolling 548 493 457 503 0 62
rolling 548 494 458 502 0 62
rolling 548 494 456 504 1 68
rolling 549 500 511 504 1 61
rolling 549 500 510 503 1 64
rolling 549 500 509 503 1 65
rolling 549 500 510 503 1 64
rolling 549 500 509 503 1 65
rolling 549 500 508 503 1 66
rolling 549 501 508 503 0 66
rolling 549 500 507 504 1 65
rolling 549 500 508 505 0 65
rolling 549 500 508 503 1 66
rolling 549 500 509 504 1 63
rolling 577 499 522 505 1 62
rolling 577 499 523 505 1 63
rolling 577 499 524 505 1 64
rolling 577 500 524 505 1 69
rolling 577 499 524 505 1 64
rolling 577 499 523 506 0 64
rolling 577 500 524 505 1 69
rolling 577 500 523 506 0 69
rolling 577 501 524 505 0 69
rolling 577 500 523 505 1 68
rolling 577 500 524 506 0 68
rolling 582 502 483 499 1 73
rolling 582 502 482 500 1 63
rolling 582 502 481 501 0 63
rolling 582 502 481 500 1 64
rolling 582 502 480 501 0 64
rolling 582 502 480 499 0 64
rolling 582 502 480 500 1 65
rolling 582 502 481 499 0 65
rolling 582 502 481 500 1 64
rolling 582 502 482 501 0 64
rolling 582 502 480 499 0 64
rolling 584 499 534 506 1 68
rolling 584 499 535 507 0 68
rolling 584 499 535 507 0 68
rolling 584 498 534 506 0 68
rolling 584 498 534 506 0 68
rolling 584 498 534 506 0 68
rolling 584 499 535 507 0 68
rolling 584 499 533 507 0 68
rolling 584 499 535 506 1 69
rolling 584 499 536 506 1 70
rolling 584 499 535 507 0 70
rolling 587 502 485 501 1 56
rolling 587 501 485 501 0 56
rolling 587 502 486 502 0 56
rolling 587 502 484 501 1 56
rolling 587 502 483 501 1 56
rolling 587 502 484 502 0 56
rolling 587 502 482 502 0 56
rolling 587 501 483 501 0 56
rolling 587 501 483 501 0 56
rolling 587 502 484 502 0 56
rolling 587 503 483 501 1 62
rolling 596 500 506 505 1 59
rolling 596 500 507 505 1 57
rolling 596 500 506 506 0 57
rolling 596 500 508 505 1 55
rolling 596 500 509 506 0 55
rolling 596 500 507 506 0 55
rolling 596 500 509 506 0 55
rolling 596 500 509 505 1 53
rolling 596 500 508 506 0 53
rolling 596 501 509 505 0 53
rolling 596 500 510 506 0 53
rolling 641 503 600 498 1 68
rolling 641 504 600 498 0 68
rolling 641 503 601 497 0 68
rolling 641 503 599 498 1 67
rolling 641 504 599 498 0 67
rolling 641 502 599 498 0 67
rolling 641 503 600 497 0 67
rolling 641 503 600 497 0 67
rolling 641 504 599 498 0 67
rolling 641 504 599 498 0 67
rolling 641 503 598 497 0 67
rolling 678 496 395 499 1 68
rolling 678 496 396 499 1 67
rolling 678 495 396 499 0 67
rolling 678 496 397 499 1 66
rolling 678 495 397 499 0 66
rolling 678 496 396 500 0 66
rolling 678 496 398 499 1 65
rolling 678 496 399 500 0 65
rolling 678 496 399 500 0 65
rolling 678 495 398 499 0 65
rolling 678 496 399 500 0 65
rolling 685 502 553 499 1 57
rolling 685 501 553 499 1 62
rolling 685 500 553 499 0 62
rolling 685 501 554 498 0 62
rolling 685 502 553 499 1 57
rolling 685 502 554 498 0 57
rolling 685 502 552 498 0 57
rolling 685 502 552 499 1 59
rolling 685 502 551 498 0 59
rolling 685 502 553 498 0 59
rolling 685 501 552 499 1 61
rolling 699 504 610 498 1 67
rolling 699 504 609 498 1 66
rolling 699 504 610 498 1 67
rolling 699 504 611 498 1 68
rolling 699 504 610 497 0 68
rolling 699 505 611 498 0 68
rolling 699 504 612 497 0 68
rolling 699 504 610 498 1 67
rolling 699 504 609 497 0 67
rolling 699 504 611 498 1 68
rolling 699 505 611 498 0 68
rolling 722 495 403 498 1 60
rolling 722 495 402 497 0 60
rolling 722 495 404 499 1 62
rolling 722 495 403 498 1 60
rolling 722 494 403 498 0 60
rolling 722 495 402 497 0 60
rolling 722 494 403 498 0 60
rolling 722 494 403 498 0 60
rolling 722 494 403 498 0 60
rolling 722 495 402 499 1 60
rolling 722 495 403 499 1 61
rolling 756 504 619 499 1 66
rolling 756 504 618 500 0 66
rolling 756 504 620 499 1 67
rolling 756 505 620 499 0 67
rolling 756 504 621 499 1 68
rolling 756 504 620 500 0 68
rolling 756 505 621 499 0 68
rolling 756 504 620 500 0 68
rolling 756 504 622 499 1 69
rolling 756 504 621 500 0 69
rolling 756 505 622 499 0 69
rolling 762 498 563 502 1 73
rolling 762 498 564 503 1 42
rolling 762 498 565 503 1 44
rolling 762 498 564 504 0 44
rolling 762 498 564 504 0 44
rolling 762 498 566 502 0 44
rolling 762 498 564 503 1 42
rolling 762 498 565 503 1 44
rolling 762 498 566 502 0 44
rolling 762 498 566 503 1 46
rolling 762 498 565 502 0 46
rolling 778 502 473 499 1 65
rolling 778 502 472 498 0 65
rolling 778 502 472 498 0 65
rolling 778 501 473 499 0 65
rolling 778 502 474 499 1 64
rolling 778 502 475 499 1 63
rolling 778 503 475 499 1 70
rolling 778 503 476 499 1 69
rolling 778 503 477 498 0 69
rolling 778 502 476 499 1 62
rolling 778 503 476 499 1 69
rolling 783 495 420 497 1 73
rolling 783 496 420 497 1 69
rolling 783 496 421 496 0 69
rolling 783 495 420 497 1 73
rolling 783 495 421 498 1 70
rolling 783 494 421 498 0 70
rolling 783 495 422 498 1 71
rolling 783 494 422 498 0 71
rolling 783 495 421 497 0 71
rolling 783 495 423 497 0 71
rolling 783 495 421 498 1 70
rolling 788 504 590 497 1 73
rolling 788 504 589 497 1 72
rolling 788 505 589 497 0 72
rolling 788 504 588 497 1 71
rolling 788 504 589 498 1 64
rolling 788 504 590 499 1 58
rolling 788 504 591 499 1 59
rolling 788 505 591 499 0 59
rolling 788 504 590 498 1 64
rolling 788 504 591 499 1 59
rolling 788 504 590 498 1 64
rolling 789 506 464 500 1 61
rolling 789 506 465 501 0 61
rolling 789 506 465 501 0 61
rolling 789 506 465 500 1 60
rolling 789 506 466 500 1 59
rolling 789 506 467 499 0 59
rolling 789 506 467 501 0 59
rolling 789 507 466 500 0 59
rolling 789 506 465 499 0 59
rolling 789 506 467 501 0 59
rolling 789 506 465 500 1 60
rolling 829 495 393 497 1 66
rolling 829 495 394 496 0 66
rolling 829 495 394 497 1 65
rolling 829 495 393 497 1 66
rolling 829 494 393 497 0 66
