ts,event_fraction,cumulative_size_fraction
128,0.746,0.07338287195010333
128,0.747,0.07352233353125358
128,0.748,0.07366179511240382
128,0.749,0.07380125669355407
128,0.75,0.0739407182747043
128,0.751,0.07408017985585455
128,0.752,0.0742196414370048
128,0.753,0.07435910301815504
128,0.754,0.07449856459930529
128,0.755,0.07463802618045554
128,0.756,0.07477748776160578
128,0.757,0.07491694934275603
128,0.758,0.07505641092390627
128,0.759,0.07519587250505652
128,0.76,0.07533533408620677
128,0.761,0.075474795667357
128,0.762,0.07561425724850725
128,0.763,0.0757537188296575
128,0.764,0.07589318041080774
128,0.765,0.07603264199195799
128,0.766,0.07617210357310823
128,0.767,0.07631156515425848
128,0.768,0.07645102673540873
128,0.769,0.07659048831655897
128,0.77,0.0767299498977092
128,0.771,0.07686941147885945
128,0.772,0.0770088730600097
128,0.773,0.07714833464115994
128,0.774,0.07728779622231019
128,0.775,0.07742725780346044
128,0.776,0.07756671938461068
128,0.777,0.07770618096576093
128,0.778,0.07784564254691118
128,0.779,0.07798510412806142
128,0.78,0.07812456570921167
128,0.781,0.07826402729036191
128,0.782,0.07840348887151216
128,0.783,0.0785429504526624
128,0.784,0.07868241203381264
128,0.785,0.07882187361496289
128,0.786,0.07896133519611313
128,0.787,0.07910079677726338
128,0.788,0.07924025835841363
128,0.789,0.07937971993956387
128,0.79,0.0795191815207141
128,0.791,0.07965864310186435
128,0.792,0.0797981046830146
128,0.793,0.07993756626416484
128,0.794,0.08007702784531509
128,0.795,0.08021648942646534
128,0.796,0.08035595100761558
128,0.797,0.08049541258876583
128,0.798,0.08063487416991608
128,0.799,0.08077433575106632
128,0.8,0.08091379733221657
128,0.801,0.08105325891336682
128,0.802,0.08119272049451706
128,0.803,0.0813321820756673
128,0.804,0.08147164365681754
128,0.805,0.08161110523796779
128,0.806,0.08175056681911803
128,0.807,0.08189002840026828
128,0.808,0.08202948998141853
128,0.809,0.08216895156256877
128,0.81,0.08230841314371902
128,0.811,0.08244787472486925
128,0.812,0.0825873363060195
128,0.8130000000000001,0.08272679788716975
128,0.8140000000000001,0.0829092313122123
128,0.8150000000000001,0.08309518008707929
128,0.8160000000000001,0.08328112886194629
128,0.8170000000000001,0.08346707763681328
128,0.8180000000000001,0.08365302641168028
128,0.8190000000000001,0.08383897518654727
128,0.8200000000000001,0.08402492396141426
128,0.8210000000000001,0.08421087273628125
128,0.8220000000000001,0.08439682151114825
128,0.8230000000000001,0.08458277028601524
128,0.8240000000000001,0.08476871906088224
128,0.8250000000000001,0.08495466783574923
128,0.8260000000000001,0.08514061661061621
128,0.8270000000000001,0.08532656538548321
128,0.8280000000000001,0.0855125141603502
128,0.8290000000000001,0.0856984629352172
128,0.8300000000000001,0.0858844117100842
128,0.8310000000000001,0.08607036048495119
128,0.8320000000000001,0.08625630925981818
128,0.833,0.08644225803468515
128,0.834,0.08662820680955215
128,0.835,0.08681415558441914
128,0.836,0.08700010435928612
128,0.837,0.08718605313415312
128,0.838,0.08737200190902011
128,0.839,0.08755795068388711
128,0.84,0.0877438994587541
128,0.841,0.0879298482336211
128,0.842,0.0881157970084881
128,0.843,0.08830174578335508
128,0.844,0.08848769455822207
128,0.845,0.08867364333308907
128,0.846,0.08885959210795606
128,0.847,0.08904554088282306
128,0.848,0.08923148965769005
128,0.849,0.08941743843255703
128,0.85,0.08960338720742403
128,0.851,0.08978933598229102
128,0.852,0.08997528475715802
128,0.853,0.09016123353202501
128,0.854,0.09034718230689201
128,0.855,0.090533131081759
128,0.856,0.090719079856626
128,0.857,0.09090502863149298
128,0.858,0.09109097740635998
128,0.859,0.09127692618122697
128,0.86,0.09146287495609397
128,0.861,0.09164882373096096
128,0.862,0.09183477250582796
128,0.863,0.09202072128069494
128,0.864,0.09220667005556193
128,0.865,0.09239261883042893
128,0.866,0.09257856760529592
128,0.867,0.09276451638016292
128,0.868,0.09295046515502992
128,0.869,0.09313641392989691
128,0.87,0.09332236270476389
128,0.871,0.09350831147963089
128,0.872,0.09369426025449788
128,0.873,0.09388020902936488
128,0.874,0.09406615780423187
128,0.875,0.0942546913238598
128,0.876,0.09448712729244355
128,0.877,0.09471956326102729
128,0.878,0.09495199922961102
128,0.879,0.09518443519819476
128,0.88,0.09541687116677851
128,0.881,0.09564930713536225
128,0.882,0.095881743103946
128,0.883,0.09611417907252974
128,0.884,0.09634661504111347
128,0.885,0.09657905100969721
128,0.886,0.09681148697828096
128,0.887,0.0970439229468647
128,0.888,0.09727635891544845
128,0.889,0.09750879488403218
128,0.89,0.09774123085261592
128,0.891,0.09797366682119966
128,0.892,0.09820610278978341
128,0.893,0.09843853875836715
128,0.894,0.0986709747269509
128,0.895,0.09890341069553463
128,0.896,0.09913584666411837
128,0.897,0.09936828263270212
128,0.898,0.09960071860128586
128,0.899,0.0998331545698696
128,0.9,0.10006559053845335
128,0.901,0.10029802650703708
128,0.902,0.10053046247562082
128,0.903,0.10076289844420457
128,0.904,0.10099533441278831
128,0.905,0.10122777038137205
128,0.906,0.10146020634995578
128,0.907,0.10169264231853953
128,0.908,0.1019678722147064
128,0.909,0.1022467953770069
128,0.91,0.10252571853930738
128,0.911,0.10280464170160787
128,0.912,0.10308356486390836
128,0.913,0.10336248802620884
128,0.914,0.10364141118850934
128,0.915,0.10392033435080983
128,0.916,0.10419925751311032
128,0.917,0.1044781806754108
128,0.918,0.1047571038377113
128,0.919,0.10503602700001179
128,0.92,0.10531495016231228
128,0.921,0.10559387332461276
128,0.922,0.10587279648691325
128,0.923,0.10615171964921374
128,0.924,0.10643064281151424
128,0.925,0.10670956597381472
128,0.926,0.10698848913611521
128,0.927,0.10730915818730731
128,0.928,0.10763456854332455
128,0.929,0.1079599788993418
128,0.93,0.10828538925535904
128,0.931,0.10861079961137626
128,0.932,0.1089362099673935
128,0.933,0.10926162032341075
128,0.934,0.10958703067942799
128,0.935,0.10991244103544523
128,0.936,0.11023785139146246
128,0.937,0.1105632617474797
128,0.9380000000000001,0.11088867210349694
128,0.9390000000000001,0.11124265556115817
128,0.9400000000000001,0.11161455311089216
128,0.9410000000000001,0.11198645066062614
128,0.9420000000000001,0.11235834821036013
128,0.9430000000000001,0.11273024576009412
128,0.9440000000000001,0.1131021433098281
128,0.9450000000000001,0.11347404085956209
128,0.9460000000000001,0.11384593840929608
128,0.9470000000000001,0.11421783595903005
128,0.9480000000000001,0.11463548633719502
128,0.9490000000000001,0.11505387108064576
128,0.9500000000000001,0.1154722558240965
128,0.9510000000000001,0.11589064056754723
128,0.9520000000000001,0.11630902531099799
128,0.9530000000000001,0.11672741005444873
128,0.9540000000000001,0.1171781262880876
128,0.9550000000000001,0.11764299822525508
128,0.9560000000000001,0.11810787016242255
128,0.9570000000000001,0.11857274209959003
128,0.9580000000000001,0.11903761403675751
128,0.9590000000000001,0.11954890915322629
128,0.96,0.12006026828411047
128,0.961,0.1205716274149947
128,0.962,0.12109769991717874
128,0.963,0.12165554624177972
128,0.964,0.12221339256638071
128,0.965,0.12278928279852741
128,0.966,0.12339361631684513
128,0.967,0.12400052311217476
128,0.968,0.12465134382420924
128,0.969,0.12530513921217143
128,0.97,0.12600244711792263
128,0.971,0.12672044352156453
128,0.972,0.1274675383965652
128,0.973,0.1282578206897499
128,0.974,0.12909019618673245
128,0.975,0.12997040531304685
128,0.976,0.13091228472504
128,0.977,0.13191410642129262
128,0.978,0.13300059528420397
128,0.979,0.1341895965855026
128,0.98,0.13550694451840697
128,0.981,0.13699266084837208
128,0.982,0.13871840010164752
128,0.983,0.14081119259783936
128,0.984,0.14358510071820654
128,0.985,0.14836710340739356
128,0.986,0.18641955291650836
128,0.987,0.23341705341811822
128,0.988,0.2831710651739745
128,0.989,0.3349319680359494
128,0.99,0.38833167685761194
128,0.991,0.4431797106240944
128,0.992,0.49939943282009036
128,0.993,0.5569081064063638
128,0.994,0.6156983909155382
128,0.995,0.6757574185083153
128,0.996,0.7370780869085567
128,0.997,0.7998001419951106
128,0.998,0.8640821920164636
128,0.999,0.9303032740409652
128,1.0,1.0
512,0.0,0.0
512,0.001,8.297940789779732e-05
512,0.002,0.00016595881579559464
512,0.003,0.00024893822369339197
512,0.004,0.0003319176315911893
512,0.005,0.0004148970394889866
512,0.006,0.0004978764473867839
512,0.007,0.0005808558552845812
512,0.008,0.0006638352631823785
512,0.009000000000000001,0.000746814671080176
512,0.01,0.0008297940789779732
512,0.011,0.0009127734868757704
512,0.012,0.0009957528947735679
512,0.013000000000000001,0.0010787323026713652
512,0.014,0.0011617117105691625
512,0.015,0.0012446911184669596
512,0.016,0.001327670526364757
512,0.017,0.0014106499342625544
512,0.018000000000000002,0.001493629342160352
512,0.019,0.001576608750058149
512,0.02,0.0016595881579559463
512,0.021,0.0017425675658537436
512,0.022,0.0018255469737515407
512,0.023,0.0019085263816493382
512,0.024,0.0019915057895471358
512,0.025,0.002074485197444933
512,0.026000000000000002,0.0021574646053427304
512,0.027,0.0022404440132405275
512,0.028,0.002323423421138325
512,0.029,0.002406402829036122
512,0.03,0.002489382236933919
512,0.031,0.0025723616448317167
512,0.032,0.002655341052729514
512,0.033,0.0027383204606273113
512,0.034,0.002821299868525109
512,0.035,0.0029042792764229063
512,0.036000000000000004,0.002987258684320704
512,0.037,0.0030702380922185005
512,0.038,0.003153217500116298
512,0.039,0.003236196908014095
512,0.04,0.0033191763159118926
512,0.041,0.00340215572380969
512,0.042,0.0034851351317074872
512,0.043000000000000003,0.0035681145396052848
512,0.044,0.0036510939475030814
512,0.045,0.003734073355400879
512,0.046,0.0038170527632986765
512,0.047,0.0039000321711964736
512,0.048,0.0039830115790942715
512,0.049,0.004065990986992068
512,0.05,0.004148970394889866
512,0.051000000000000004,0.004231949802787663
512,0.052000000000000005,0.004314929210685461
512,0.053,0.004397908618583257
512,0.054,0.004480888026481055
512,0.055,0.004563867434378852
512,0.056,0.00464684684227665
512,0.057,0.0047298262501744475
512,0.058,0.004812805658072244
512,0.059000000000000004,0.004895785065970042
512,0.06,0.004978764473867838
512,0.061,0.005061743881765636
512,0.062,0.005144723289663433
512,0.063,0.005227702697561231
512,0.064,0.005310682105459028
512,0.065,0.005393661513356826
512,0.066,0.005476640921254623
512,0.067,0.00555962032915242
512,0.068,0.005642599737050218
512,0.069,0.005725579144948015
512,0.07,0.005808558552845813
512,0.07100000000000001,0.00589153796074361
512,0.07200000000000001,0.005974517368641408
512,0.073,0.0060574967765392035
512,0.074,0.006140476184437001
512,0.075,0.0062234555923347985
512,0.076,0.006306435000232596
512,0.077,0.006389414408130393
512,0.078,0.00647239381602819
512,0.079,0.006555373223925988
512,0.08,0.006638352631823785
512,0.081,0.006721332039721583
512,0.082,0.00680431144761938
512,0.083,0.006887290855517177
512,0.084,0.0069702702634149745
512,0.085,0.007053249671312772
512,0.08600000000000001,0.0071362290792105695
512,0.08700000000000001,0.007219208487108367
512,0.088,0.007302187895006163
512,0.089,0.00738516730290396
512,0.09,0.007468146710801758
512,0.091,0.007551126118699555
512,0.092,0.007634105526597353
512,0.093,0.0077170849344951505
512,0.094,0.007800064342392947
512,0.095,0.007883043750290745
512,0.096,0.007966023158188543
512,0.097,0.008049002566086339
512,0.098,0.008131981973984136
512,0.099,0.008214961381881934
512,0.1,0.008297940789779731
512,0.101,0.008380920197677529
512,0.10200000000000001,0.008463899605575326
512,0.10300000000000001,0.008546879013473124
512,0.10400000000000001,0.008629858421370921
512,0.105,0.008712837829268717
512,0.106,0.008795817237166515
512,0.107,0.008878796645064312
512,0.108,0.00896177605296211
512,0.109,0.009044755460859907
512,0.11,0.009127734868757705
512,0.111,0.009210714276655502
512,0.112,0.0092936936845533
512,0.113,0.009376673092451097
512,0.114,0.009459652500348895
512,0.115,0.00954263190824669
512,0.116,0.009625611316144488
512,0.117,0.009708590724042286
512,0.11800000000000001,0.009791570131940083
512,0.11900000000000001,0.00987454953983788
512,0.12,0.009957528947735677
512,0.121,0.010040508355633474
512,0.122,0.010123487763531272
512,0.123,0.01020646717142907
512,0.124,0.010289446579326867
512,0.125,0.010372425987224664
512,0.126,0.010455405395122462
512,0.127,0.01053838480302026
512,0.128,0.010621364210918057
512,0.129,0.010704343618815854
512,0.13,0.010787323026713652
512,0.131,0.01087030243461145
512,0.132,0.010953281842509245
512,0.133,0.011036261250407043
512,0.134,0.01111924065830484
512,0.135,0.011202220066202638
512,0.136,0.011285199474100435
512,0.137,0.011368178881998233
512,0.138,0.01145115828989603
512,0.139,0.011534137697793828
512,0.14,0.011617117105691625
512,0.14100000000000001,0.011700096513589423
512,0.14200000000000002,0.01178307592148722
512,0.14300000000000002,0.011866055329385018
512,0.14400000000000002,0.011949034737282815
512,0.145,0.01203201414518061
512,0.146,0.012114993553078407
512,0.147,0.012197972960976204
512,0.148,0.012280952368874002
512,0.149,0.0123639317767718
512,0.15,0.012446911184669597
512,0.151,0.012529890592567395
512,0.152,0.012612870000465192
512,0.153,0.01269584940836299
512,0.154,0.012778828816260785
512,0.155,0.012861808224158583
512,0.156,0.01294478763205638
512,0.157,0.013027767039954178
512,0.158,0.013110746447851976
512,0.159,0.013193725855749773
512,0.16,0.01327670526364757
512,0.161,0.013359684671545368
512,0.162,0.013442664079443166
512,0.163,0.013525643487340963
512,0.164,0.01360862289523876
512,0.165,0.013691602303136558
512,0.166,0.013774581711034354
512,0.167,0.013857561118932151
512,0.168,0.013940540526829949
512,0.169,0.014023519934727747
512,0.17,0.014106499342625544
512,0.171,0.014189478750523342
512,0.17200000000000001,0.014272458158421139
512,0.17300000000000001,0.014355437566318937
512,0.17400000000000002,0.014438416974216734
512,0.17500000000000002,0.014521396382114532
512,0.176,0.014604375790012326
512,0.177,0.014687355197910123
512,0.178,0.01477033460580792
512,0.179,0.014853314013705718
512,0.18,0.014936293421603516
512,0.181,0.015019272829501313
512,0.182,0.01510225223739911
512,0.183,0.015185231645296908
512,0.184,0.015268211053194706
512,0.185,0.015351190461092503
512,0.186,0.015434169868990301
512,0.187,0.015517149276888098
512,0.188,0.015600128684785894
512,0.189,0.015683108092683692
512,0.19,0.01576608750058149
512,0.191,0.015849066908479287
512,0.192,0.015932046316377086
512,0.193,0.016015025724274882
512,0.194,0.016098005132172678
512,0.195,0.016180984540070477
512,0.196,0.016263963947968273
512,0.197,0.016346943355866072
512,0.198,0.016429922763763868
512,0.199,0.016512902171661667
512,0.2,0.016595881579559463
512,0.201,0.016678860987457262
512,0.202,0.016761840395355058
512,0.203,0.016844819803252857
512,0.20400000000000001,0.016927799211150653
512,0.20500000000000002,0.017010778619048452
512,0.20600000000000002,0.017093758026946248
512,0.20700000000000002,0.017176737434844044
512,0.20800000000000002,0.017259716842741843
512,0.209,0.01734269625063964
512,0.21,0.017425675658537434
512,0.211,0.017508655066435234
512,0.212,0.01759163447433303
512,0.213,0.01767461388223083
512,0.214,0.017757593290128625
512,0.215,0.017840572698026424
512,0.216,0.01792355210592422
512,0.217,0.018006531513822015
512,0.218,0.018089510921719815
512,0.219,0.01817249032961761
512,0.22,0.01825546973751541
512,0.221,0.018338449145413206
512,0.222,0.018421428553311005
512,0.223,0.0185044079612088
512,0.224,0.0185873873691066
512,0.225,0.018670366777004396
512,0.226,0.018753346184902195
512,0.227,0.01883632559279999
512,0.228,0.01891930500069779
512,0.229,0.019002284408595586
512,0.23,0.01908526381649338
512,0.231,0.01916824322439118
512,0.232,0.019251222632288977
512,0.233,0.019334202040186776
512,0.234,0.01941718144808457
512,0.23500000000000001,0.01950016085598237
512,0.23600000000000002,0.019583140263880167
512,0.23700000000000002,0.019666119671777966
512,0.23800000000000002,0.01974909907967576
512,0.23900000000000002,0.01983207848757356
512,0.24,0.019915057895471353
512,0.241,0.019998037303369152
512,0.242,0.020081016711266948
512,0.243,0.020163996119164748
512,0.244,0.020246975527062543
512,0.245,0.020329954934960343
512,0.246,0.02041293434285814
512,0.247,0.020495913750755938
512,0.248,0.020578893158653733
512,0.249,0.020661872566551533
512,0.25,0.02074485197444933
512,0.251,0.020827831382347124
512,0.252,0.020910810790244923
512,0.253,0.02099379019814272
512,0.254,0.02107676960604052
512,0.255,0.021159749013938314
512,0.256,0.021242728421836114
512,0.257,0.02132570782973391
512,0.258,0.02140868723763171
512,0.259,0.021491666645529504
512,0.26,0.021574646053427304
512,0.261,0.0216576254613251
512,0.262,0.0217406048692229
512,0.263,0.021823584277120694
512,0.264,0.02190656368501849
512,0.265,0.02198954309291629
512,0.266,0.022072522500814085
512,0.267,0.022155501908711885
512,0.268,0.02223848131660968
512,0.269,0.02232146072450748
512,0.27,0.022404440132405275
512,0.271,0.022487419540303075
512,0.272,0.02257039894820087
512,0.273,0.02265337835609867
512,0.274,0.022736357763996465
512,0.275,0.022819337171894265
512,0.276,0.02290231657979206
512,0.277,0.022985295987689856
512,0.278,0.023068275395587656
512,0.279,0.02315125480348545
512,0.28,0.02323423421138325
512,0.281,0.023317213619281046
512,0.28200000000000003,0.023400193027178846
512,0.28300000000000003,0.02348317243507664
512,0.28400000000000003,0.02356615184297444
512,0.28500000000000003,0.023649131250872236
512,0.28600000000000003,0.023732110658770036
512,0.28700000000000003,0.02381509006666783
512,0.28800000000000003,0.02389806947456563
512,0.289,0.023981048882463423
512,0.29,0.02406402829036122
512,0.291,0.024147007698259018
512,0.292,0.024229987106156814
512,0.293,0.024312966514054613
512,0.294,0.02439594592195241
512,0.295,0.024478925329850205
512,0.296,0.024561904737748004
512,0.297,0.0246448841456458
512,0.298,0.0247278635535436
512,0.299,0.024810842961441395
512,0.3,0.024893822369339194
512,0.301,0.02497680177723699
512,0.302,0.02505978118513479
512,0.303,0.025142760593032585
512,0.304,0.025225740000930384
512,0.305,0.02530871940882818
512,0.306,0.02539169881672598
512,0.307,0.025474678224623775
512,0.308,0.02555765763252157
512,0.309,0.02564063704041937
512,0.31,0.025723616448317166
512,0.311,0.025806595856214965
512,0.312,0.02588957526411276
512,0.313,0.02597255467201056
512,0.314,0.026055534079908356
512,0.315,0.026138513487806155
512,0.316,0.02622149289570395
512,0.317,0.02630447230360175
512,0.318,0.026387451711499546
512,0.319,0.026470431119397342
512,0.32,0.02655341052729514
512,0.321,0.026636389935192937
512,0.322,0.026719369343090736
512,0.323,0.026802348750988532
512,0.324,0.02688532815888633
512,0.325,0.026968307566784127
512,0.326,0.027051286974681926
512,0.327,0.027134266382579722
512,0.328,0.02721724579047752
512,0.329,0.027300225198375317
512,0.33,0.027383204606273116
512,0.331,0.027466184014170912
512,0.332,0.027549163422068708
512,0.333,0.027632142829966507
512,0.334,0.027715122237864303
512,0.335,0.027798101645762102
512,0.336,0.027881081053659898
512,0.337,0.027964060461557697
512,0.338,0.028047039869455493
512,0.339,0.028130019277353292
512,0.34,0.028212998685251088
512,0.341,0.028295978093148887
512,0.342,0.028378957501046683
512,0.343,0.028461936908944482
512,0.34400000000000003,0.028544916316842278
512,0.34500000000000003,0.028627895724740074
512,0.34600000000000003,0.028710875132637873
512,0.34700000000000003,0.02879385454053567
512,0.34800000000000003,0.028876833948433468
512,0.34900000000000003,0.028959813356331264
512,0.35000000000000003,0.029042792764229063
512,0.35100000000000003,0.02912577217212686
512,0.352,0.02920875158002465
512,0.353,0.02929173098792245
512,0.354,0.029374710395820246
512,0.355,0.029457689803718046
512,0.356,0.02954066921161584
512,0.357,0.02962364861951364
512,0.358,0.029706628027411437
512,0.359,0.029789607435309236
512,0.36,0.02987258684320703
512,0.361,0.02995556625110483
512,0.362,0.030038545659002627
512,0.363,0.030121525066900422
512,0.364,0.03020450447479822
512,0.365,0.030287483882696017
512,0.366,0.030370463290593817
512,0.367,0.030453442698491612
512,0.368,0.030536422106389412
512,0.369,0.030619401514287208
512,0.37,0.030702380922185007
512,0.371,0.030785360330082803
512,0.372,0.030868339737980602
512,0.373,0.030951319145878398
512,0.374,0.031034298553776197
512,0.375,0.031117277961673993
512,0.376,0.03120025736957179
512,0.377,0.03128323677746959
512,0.378,0.031366216185367383
512,0.379,0.03144919559326518
512,0.38,0.03153217500116298
512,0.381,0.03161515440906078
512,0.382,0.031698133816958574
512,0.383,0.03178111322485637
512,0.384,0.03186409263275417
512,0.385,0.03194707204065197
512,0.386,0.032030051448549764
512,0.387,0.03211303085644756
512,0.388,0.032196010264345355
512,0.389,0.03227898967224316
512,0.39,0.032361969080140954
512,0.391,0.03244494848803875
512,0.392,0.032527927895936545
512,0.393,0.03261090730383435
512,0.394,0.032693886711732144
512,0.395,0.03277686611962994
512,0.396,0.032859845527527735
512,0.397,0.03294282493542554
512,0.398,0.033025804343323334
512,0.399,0.03310878375122113
512,0.4,0.033191763159118925
512,0.401,0.03327474256701672
512,0.402,0.033357721974914524
512,0.403,0.03344070138281232
512,0.404,0.033523680790710116
512,0.405,0.03360666019860791
512,0.406,0.033689639606505714
512,0.40700000000000003,0.03377261901440351
512,0.40800000000000003,0.033855598422301306
512,0.40900000000000003,0.0339385778301991
512,0.41000000000000003,0.034021557238096904
512,0.41100000000000003,0.0341045366459947
512,0.41200000000000003,0.034187516053892496
512,0.41300000000000003,0.03427049546179029
512,0.41400000000000003,0.03435347486968809
512,0.41500000000000004,0.03443645427758589
512,0.41600000000000004,0.034519433685483686
512,0.417,0.03460241309338148
512,0.418,0.03468539250127928
512,0.419,0.03476837190917707
512,0.42,0.03485135131707487
512,0.421,0.034934330724972665
512,0.422,0.03501731013287047
512,0.423,0.03510028954076826
512,0.424,0.03518326894866606
512,0.425,0.035266248356563855
512,0.426,0.03534922776446166
512,0.427,0.03543220717235945
512,0.428,0.03551518658025725
512,0.429,0.035598165988155045
512,0.43,0.03568114539605285
512,0.431,0.035764124803950643
512,0.432,0.03584710421184844
512,0.433,0.035930083619746235
512,0.434,0.03601306302764403
512,0.435,0.036096042435541834
512,0.436,0.03617902184343963
512,0.437,0.036262001251337425
512,0.438,0.03634498065923522
512,0.439,0.036427960067133024
512,0.44,0.03651093947503082
512,0.441,0.036593918882928615
512,0.442,0.03667689829082641
512,0.443,0.036759877698724214
512,0.444,0.03684285710662201
512,0.445,0.036925836514519805
512,0.446,0.0370088159224176
512,0.447,0.0370917953303154
512,0.448,0.0371747747382132
512,0.449,0.037257754146110995
512,0.45,0.03734073355400879
512,0.451,0.03742371296190659
512,0.452,0.03750669236980439
512,0.453,0.037589671777702185
512,0.454,0.03767265118559998
512,0.455,0.03775563059349778
512,0.456,0.03783861000139558
512,0.457,0.037921589409293376
512,0.458,0.03800456881719117
512,0.459,0.03808754822508897
512,0.46,0.03817052763298676
512,0.461,0.038253507040884566
512,0.462,0.03833648644878236
512,0.463,0.03841946585668016
512,0.464,0.03850244526457795
512,0.465,0.038585424672475756
512,0.466,0.03866840408037355
512,0.467,0.03875138348827135
512,0.468,0.03883436289616914
512,0.46900000000000003,0.038917342304066946
512,0.47000000000000003,0.03900032171196474
512,0.47100000000000003,0.03908330111986254
512,0.47200000000000003,0.03916628052776033
512,0.47300000000000003,0.03924925993565813
512,0.47400000000000003,0.03933223934355593
512,0.47500000000000003,0.03941521875145373
512,0.47600000000000003,0.03949819815935152
512,0.47700000000000004,0.03958117756724932
512,0.47800000000000004,0.03966415697514712
512,0.47900000000000004,0.03974713638304492
512,0.48,0.039830115790942706
512,0.481,0.03991309519884051
512,0.482,0.039996074606738305
512,0.483,0.0400790540146361
512,0.484,0.040162033422533897
512,0.485,0.0402450128304317
512,0.486,0.040327992238329495
512,0.487,0.04041097164622729
512,0.488,0.04049395105412509
512,0.489,0.04057693046202288
512,0.49,0.040659909869920685
512,0.491,0.04074288927781848
512,0.492,0.04082586868571628
512,0.493,0.04090884809361407
512,0.494,0.040991827501511875
512,0.495,0.04107480690940967
512,0.496,0.04115778631730747
512,0.497,0.04124076572520526
512,0.498,0.041323745133103065
512,0.499,0.04140672454100086
512,0.5,0.04148970394889866
512,0.501,0.04157268335679645
512,0.502,0.04165566276469425
512,0.503,0.04173864217259205
512,0.504,0.04182162158048985
512,0.505,0.04190460098838764
512,0.506,0.04198758039628544
512,0.507,0.04207055980418324
512,0.508,0.04215353921208104
512,0.509,0.04223651861997883
512,0.51,0.04231949802787663
512,0.511,0.04240247743577443
512,0.512,0.04248545684367223
512,0.513,0.04256843625157002
512,0.514,0.04265141565946782
512,0.515,0.042734395067365614
512,0.516,0.04281737447526342
512,0.517,0.04290035388316121
512,0.518,0.04298333329105901
512,0.519,0.043066312698956805
512,0.52,0.04314929210685461
512,0.521,0.0432322715147524
512,0.522,0.0433152509226502
512,0.523,0.043398230330547995
512,0.524,0.0434812097384458
512,0.525,0.04356418914634359
512,0.526,0.04364716855424139
512,0.527,0.043730147962139185
512,0.528,0.04381312737003698
512,0.529,0.04389610677793478
512,0.53,0.04397908618583258
512,0.531,0.044062065593730375
512,0.532,0.04414504500162817
512,0.533,0.04422802440952597
512,0.534,0.04431100381742377
512,0.535,0.044393983225321565
512,0.536,0.04447696263321936
512,0.537,0.04455994204111716
512,0.538,0.04464292144901496
512,0.539,0.044725900856912755
512,0.54,0.04480888026481055
512,0.541,0.04489185967270835
512,0.542,0.04497483908060615
512,0.543,0.045057818488503945
512,0.544,0.04514079789640174
512,0.545,0.04522377730429954
512,0.546,0.04530675671219734
512,0.547,0.045389736120095135
512,0.548,0.04547271552799293
512,0.549,0.04555569493589073
512,0.55,0.04563867434378853
512,0.551,0.045721653751686325
512,0.552,0.04580463315958412
512,0.553,0.04588761256748192
512,0.554,0.04597059197537971
512,0.555,0.046053571383277515
512,0.556,0.04613655079117531
512,0.557,0.04621953019907311
512,0.558,0.0463025096069709
512,0.559,0.046385489014868705
512,0.56,0.0464684684227665
512,0.561,0.0465514478306643
512,0.562,0.04663442723856209
512,0.5630000000000001,0.046717406646459896
512,0.5640000000000001,0.04680038605435769
512,0.5650000000000001,0.04688336546225549
512,0.5660000000000001,0.04696634487015328
512,0.5670000000000001,0.04704932427805108
512,0.5680000000000001,0.04713230368594888
512,0.5690000000000001,0.04721528309384668
512,0.5700000000000001,0.04729826250174447
512,0.5710000000000001,0.04738124190964227
512,0.5720000000000001,0.04746422131754007
512,0.5730000000000001,0.04754720072543787
512,0.5740000000000001,0.04763018013333566
512,0.5750000000000001,0.04771315954123346
512,0.5760000000000001,0.04779613894913126
512,0.577,0.047879118357029044
512,0.578,0.047962097764926846
512,0.579,0.04804507717282464
512,0.58,0.04812805658072244
512,0.581,0.048211035988620234
512,0.582,0.048294015396518036
512,0.583,0.04837699480441583
512,0.584,0.04845997421231363
512,0.585,0.048542953620211424
512,0.586,0.048625933028109226
512,0.587,0.04870891243600702
512,0.588,0.04879189184390482
512,0.589,0.048874871251802614
512,0.59,0.04895785065970041
512,0.591,0.04904083006759821
512,0.592,0.04912380947549601
512,0.593,0.049206788883393804
512,0.594,0.0492897682912916
512,0.595,0.0493727476991894
512,0.596,0.0494557271070872
512,0.597,0.049538706514984994
512,0.598,0.04962168592288279
512,0.599,0.04970466533078059
512,0.6,0.04978764473867839
512,0.601,0.049870624146576184
512,0.602,0.04995360355447398
512,0.603,0.050036582962371776
512,0.604,0.05011956237026958
512,0.605,0.050202541778167374
512,0.606,0.05028552118606517
512,0.607,0.050368500593962966
512,0.608,0.05045148000186077
512,0.609,0.050534459409758564
512,0.61,0.05061743881765636
512,0.611,0.050700418225554156
512,0.612,0.05078339763345196
512,0.613,0.050866377041349754
512,0.614,0.05094935644924755
512,0.615,0.051032335857145346
512,0.616,0.05111531526504314
512,0.617,0.051198294672940944
512,0.618,0.05128127408083874
512,0.619,0.051364253488736536
512,0.62,0.05144723289663433
512,0.621,0.051530212304532134
512,0.622,0.05161319171242993
512,0.623,0.051696171120327726
512,0.624,0.05177915052822552
512,0.625,0.051862129936123325
512,0.626,0.05194510934402112
512,0.627,0.052028088751918916
512,0.628,0.05211106815981671
512,0.629,0.05219404756771451
512,0.63,0.05227702697561231
512,0.631,0.052360006383510106
