ts,subset_size,replicate,alpha,xmin,ks,n_tail,tail_fraction,contributing_fibrils
4096,10,24,2.6460573239854237,7,0.005801807872283793,38266,0.004589065968093124,10
4096,10,25,2.696524815486855,5,0.0033218759257284125,70585,0.009064231286153872,10
4096,10,26,2.760733816991142,5,0.005762656110596787,62889,0.008067350685575363,10
4096,10,27,2.793687758027993,4,0.0030435581226121444,106650,0.013283873066707587,10
4096,10,28,2.7511437724550003,4,0.005130011035714976,113159,0.01392585781199409,10
4096,10,29,2.6755910428586653,5,0.007855209995351276,73736,0.008686131851184142,10
4096,10,30,2.790562310297153,5,0.0034289245399370394,71675,0.00870819474232795,10
4096,10,31,2.6568477312033707,5,0.004970176471642662,77369,0.009233568135770174,10
4096,10,32,2.6358757651858222,5,0.004643773653445371,76906,0.009079023248868015,10
4096,10,33,2.683843972643062,6,0.004029679732793834,52225,0.006272906317672467,10
4096,10,34,3.8339115979792835,1,0.008775928019220447,7957798,1.0,10
4096,10,35,2.7683794599536022,9,0.004779192188386405,25066,0.003056902335714366,10
4096,10,36,2.7285936250853835,5,0.005016833309952173,66385,0.008523044960362096,10
4096,10,37,2.7759984138785114,5,0.007645648383013348,63574,0.008228515987258187,10
4096,10,38,2.6734490155346893,6,0.0065323543354943725,55393,0.006483842131501209,10
4096,10,39,2.6732094903023302,5,0.0074152838060088655,62877,0.008067894675589849,10
4096,10,40,2.7801551054664575,5,0.0065190114386689535,59683,0.007792931534416115,10
4096,10,41,2.880143794732859,11,0.005698674011494098,15231,0.0019305643278711964,10
4096,10,42,3.8581790545931214,1,0.009303277941557941,7307145,1.0,10
4096,10,43,2.7976486663285116,9,0.005966514963594904,22089,0.0028475036678255287,10
4096,10,44,2.7374544474316087,6,0.004145983735441505,43874,0.005646303861336228,10
4096,10,45,2.687974490709657,6,0.004726490065903088,48731,0.006127336336961628,10
4096,10,46,2.692244911066829,5,0.004178502960385799,67869,0.008475404916656458,10
4096,10,47,2.732492715075036,4,0.006512404747050671,124179,0.014271182930617566,10
4096,10,48,2.7301591964464795,5,0.004707635012638989,74186,0.008775937374827613,10
4096,10,49,2.6666830438339755,5,0.0042894225152697585,71005,0.008496214843852363,10
4096,10,50,2.7159060939772504,5,0.0048438300274743495,69041,0.008439316278599016,10
4096,10,51,2.64387774374449,6,0.006140892205922954,48386,0.006162927442757032,10
4096,10,52,2.707728445690267,5,0.0037092640778878527,64640,0.008029183298901253,10
4096,10,53,2.7362545699395104,5,0.004922222726946757,67745,0.008648893357849064,10
4096,10,54,2.7417898285266906,5,0.0035956772344094556,72086,0.008868608379202335,10
4096,10,55,2.748717908660479,6,0.005149650889167745,54035,0.006287003117613557,10
4096,10,56,2.756343026432941,5,0.003171047097927593,66354,0.008505594895566307,10
4096,10,57,2.776514442824417,6,0.0017989056107419188,49871,0.005878314146980838,10
4096,10,58,2.7202049642292114,7,0.005268978834420901,37101,0.004669250416728807,10
4096,10,59,2.6212593973413036,6,0.00701695251289447,52596,0.006242774566473989,10
4096,10,60,2.845221365035294,11,0.004734289404040637,18382,0.0021583175596428666,10
4096,10,61,2.749750702599618,4,0.007153662801217209,110246,0.013350786259659388,10
4096,10,62,2.6714593239151707,5,0.0046283617944175015,71331,0.00857688784177962,10
4096,10,63,2.7563983800066234,5,0.0031092072850826824,71767,0.008807702404295226,10
4096,10,64,3.91392103110206,1,0.008472370328278522,7063691,1.0,10
4096,10,65,2.6976156596399896,5,0.003984382475723081,83461,0.009421788409216805,10
4096,10,66,2.7186746031210696,4,0.007903374391964424,109550,0.013813643794609842,10
4096,10,67,2.6660464959086987,8,0.006984921805957112,28585,0.003514042956516715,10
4096,10,68,2.645521373353871,6,0.006681626964165022,47140,0.005943797198749155,10
4096,10,69,2.7000255387126133,5,0.004434382987570151,69362,0.008364296577634978,10
4096,10,70,2.691500909912183,6,0.003978510074055364,45845,0.00585375657438344,10
4096,10,71,2.7623774595971002,5,0.0025053531848410193,55940,0.007687534828559316,10
4096,10,72,2.8020922630289817,5,0.001951719210685876,66471,0.008400843231274376,10
4096,10,73,2.6925834828705892,5,0.005267490723071033,69960,0.00866121358508132,10
4096,10,74,2.6766744760358288,6,0.008379298996256779,42748,0.005510868521284228,10
4096,10,75,2.7263212771574596,5,0.007268003593534633,72896,0.008762483166754877,10
4096,10,76,2.7305067932991367,5,0.003432491024939921,70090,0.008393621949063923,10
4096,10,77,2.717033399686103,5,0.007575645616203663,63147,0.008449926221881919,10
4096,10,78,2.746378246171752,5,0.004870105390246127,69978,0.008436312818450375,10
4096,10,79,2.625848454620103,6,0.006373360927745986,48333,0.006113202192015488,10
4096,10,80,2.6849971674330346,5,0.007095776327598613,69320,0.008674274968510079,10
4096,10,81,2.672424742762948,5,0.0034141555912926558,73524,0.008823445759342088,10
4096,10,82,2.720317861715805,6,0.0034519659555544147,48889,0.005916838220966779,10
4096,10,83,2.625329733244793,6,0.008295620563939066,46600,0.005889366357260084,10
4096,10,84,2.6593944982713946,5,0.00555414507694002,62440,0.008004570963841877,10
4096,10,85,2.6189719267701106,6,0.008405850713412932,45793,0.006004580175693599,10
4096,10,86,2.716210891427198,4,0.005422182782538532,116027,0.014421774795485294,10
4096,10,87,2.693528202946344,6,0.004709005083049944,45776,0.005943421422154696,10
4096,10,88,2.629885470539675,5,0.003118815762135574,75453,0.009393108558356459,10
4096,10,89,2.7284109771767677,5,0.004113692309970274,69365,0.008700238436578503,10
4096,10,90,2.721527293408808,5,0.0034533210808764814,69225,0.008717498276334307,10
4096,10,91,2.722347761886897,5,0.0024443400464585485,70523,0.008787687194571703,10
4096,10,92,2.7265659987240753,4,0.0038498809045258153,133019,0.014730892304318913,10
4096,10,93,2.6787232947152613,5,0.00652004014838381,68333,0.008652121240360645,10
4096,10,94,2.7598413452820223,5,0.004407232688124096,66830,0.008303005146173516,10
4096,10,95,2.7157155407277678,6,0.004398557759222488,46500,0.0060135440530898945,10
4096,10,96,2.7128311298663306,5,0.005365754713846593,66593,0.00849798094312492,10
4096,10,97,2.7219194711246484,5,0.0037830104027648526,72919,0.008886081721632483,10
4096,10,98,2.660132132938686,5,0.00679494894813959,65006,0.00867930755665596,10
4096,10,99,2.668562568847504,6,0.006233259420915349,42510,0.005506440307194862,10
4096,20,0,2.748726059268789,6,0.0025307837388013343,96922,0.006032019079009604,20
4096,20,1,2.7145345473820015,5,0.004829393654990466,125102,0.008245800822207229,20
4096,20,2,2.689077069276031,5,0.0034644085474805353,138757,0.008752547651354192,20
4096,20,3,2.643034489068922,6,0.006323816986334441,89757,0.005816703179968824,20
4096,20,4,2.709782004768584,5,0.0028653132167911766,151435,0.008904474193253815,20
4096,20,5,2.6622885131317924,5,0.0053080066226179334,136441,0.008470348998294209,20
4096,20,6,2.7691396737931826,5,0.0026313352780388266,131727,0.008304502589124605,20
4096,20,7,2.675430702878831,6,0.005682548458141978,94154,0.00591590311927952,20
4096,20,8,2.771497056373546,5,0.0028956386596962203,132796,0.008250261835661514,20
4096,20,9,2.6942263070685235,6,0.0036512743482600696,101049,0.006131700025649631,20
4096,20,10,2.7247155945400414,5,0.003917120095403792,150696,0.009060712291900969,20
4096,20,11,2.649851098155748,6,0.0029530240435151622,102980,0.006238576795135631,20
4096,20,12,2.702656510356799,5,0.0030557175535619874,154003,0.00909102822721083,20
4096,20,13,2.722618200208283,6,0.004653314012824539,90002,0.005747805807926521,20
4096,20,14,2.7312659554210668,6,0.003158535558260067,97801,0.006031806413804579,20
4096,20,15,2.6578783374359434,6,0.004364017285799715,99518,0.006107133123879168,20
4096,20,16,2.623186811758397,6,0.006589100443844864,89809,0.005797392777379059,20
4096,20,17,2.70708784032983,5,0.005858572492265068,132742,0.008271321683578046,20
4096,20,18,2.777280707789393,5,0.002013932965626797,149668,0.008816397410594132,20
4096,20,19,2.667489565646688,6,0.005292506822646814,91744,0.0058943491371329215,20
4096,20,20,2.6998335575122088,6,0.005672357269355777,95575,0.005979820210597286,20
4096,20,21,2.706211559989606,5,0.002853889315305169,142812,0.008601939658729253,20
4096,20,22,2.7070268869250818,6,0.004131305582677713,97281,0.005999831626521721,20
4096,20,23,2.6662144753404475,5,0.0043130585203995375,146966,0.009118005476784097,20
4096,20,24,2.7069066177327232,5,0.005953753623835767,136198,0.00852187955879542,20
4096,20,25,2.7276382349682176,5,0.00250526721769162,148292,0.008922354839354052,20
4096,20,26,2.640567850008932,6,0.006805966929272933,94128,0.005810572305691858,20
4096,20,27,2.674993197278263,6,0.0038745057828836194,101552,0.006159512896753069,20
4096,20,28,2.68102942582626,6,0.004818435126174969,88373,0.0056234363788666255,20
4096,20,29,2.7079188475515545,5,0.005927809280673935,137228,0.008537552495701144,20
4096,20,30,2.702945446065911,6,0.00391306376561551,102091,0.006174994197957524,20
4096,20,31,2.650856980866431,6,0.004107286670509858,93217,0.005917741257131974,20
4096,20,32,2.737010775934401,4,0.005038315210452282,240163,0.014260061898915854,20
4096,20,33,2.666889290857663,6,0.005852232425678006,102188,0.006180608549341836,20
4096,20,34,2.7034808058871396,5,0.0050448468612451225,125547,0.008090320941775813,20
4096,20,35,2.684920678402899,6,0.003864265108495246,97219,0.005935161388356097,20
4096,20,36,2.664242576602798,6,0.004777150103999428,99899,0.006053643942308135,20
4096,20,37,2.7654996869737163,5,0.0030927520135886066,142212,0.008559255747037194,20
4096,20,38,2.6729626411639194,6,0.0047975649636026185,96775,0.005904423085546869,20
4096,20,39,2.707715387820439,5,0.0034472392746751623,146403,0.008846687509132024,20
4096,20,40,2.7101858643658705,6,0.0031609895904886054,100669,0.006144147139717597,20
4096,20,41,2.6720266489152995,6,0.005546165623915744,85107,0.005468594632158025,20
4096,20,42,2.7399347433250116,5,0.0030854506160915007,149629,0.009162709635201941,20
4096,20,43,2.7025928621562967,5,0.0032747676913338353,141138,0.008648539608378724,20
4096,20,44,2.7622157684552744,5,0.003266309468667128,138507,0.008462501131076784,20
4096,20,45,2.656205589246813,6,0.004130087367779978,96864,0.00599162049012475,20
4096,20,46,2.6709127451321,6,0.0038744842716805783,92859,0.0058434801388757085,20
4096,20,47,2.7406700333778855,6,0.0030920287982694195,98388,0.006038474932178551,20
4096,20,48,2.7252567649303696,5,0.0039807285363106515,129477,0.008193229013840285,20
4096,20,49,2.6727129378182966,5,0.004091295526274075,149172,0.008831829874132866,20
4096,20,50,2.7007301340218484,6,0.0029733055682331644,93683,0.005994641596796476,20
4096,20,51,2.667980430866996,6,0.004145912326540158,102645,0.006127121428867758,20
4096,20,52,2.685535690629086,6,0.004427606905483605,98553,0.006128585564265421,20
4096,20,53,2.6351517970077523,6,0.006260011020001566,92876,0.005821215307497256,20
4096,20,54,2.7027223541931473,5,0.0037926438375016636,142976,0.008852527306891494,20
4096,20,55,2.6801000703534728,6,0.005250028180566191,98970,0.006073636630589171,20
4096,20,56,2.691432849228009,6,0.0058396377146947565,89825,0.005643406449975357,20
4096,20,57,2.672379092289601,6,0.002621920717386539,99258,0.006045286478718988,20
4096,20,58,2.752706314095105,6,0.0029995229714007143,90188,0.005709197576294081,20
4096,20,59,2.687464991659661,6,0.003742798074125364,98327,0.006095215212355892,20
4096,20,60,2.666775815046292,6,0.005394705665562771,87320,0.005670503239628895,20
4096,20,61,2.6966650060106163,6,0.0035056669647389738,100587,0.0062772923549984285,20
4096,20,62,2.7364140336109672,5,0.0025371680918081507,143304,0.00877020548758411,20
4096,20,63,2.7000384215382103,5,0.003528344516308457,128950,0.008231569662347333,20
4096,20,64,2.701326072560367,6,0.0058602725940199996,93467,0.005947580074260914,20
4096,20,65,2.7068339931735164,5,0.004039520378294914,135239,0.008534866709248756,20
4096,20,66,2.6663149872360123,6,0.0035513861206376562,91399,0.005832344674155973,20
4096,20,67,2.680372774717781,5,0.005777654593236314,140309,0.008680493688578466,20
4096,20,68,2.716528881580529,5,0.004831923285270268,143498,0.008778562000115866,20
4096,20,69,2.6340323185077392,6,0.004124072814583379,94392,0.006118369368224822,20
4096,20,70,2.7053351701566597,5,0.003695458133843643,140153,0.008621833028289588,20
4096,20,71,2.7395639627210104,5,0.003910719192157686,144364,0.00884818037823881,20
4096,20,72,2.7285008726657973,6,0.004466992888375931,89371,0.005738784276202407,20
4096,20,73,2.654325071328436,6,0.004033877758403803,91689,0.005978986395228548,20
4096,20,74,2.692996662706434,6,0.0036822933580223927,97984,0.005933212724120565,20
4096,20,75,2.6917751387122864,5,0.006031631701807982,129768,0.008245429758587608,20
4096,20,76,2.746572221401871,5,0.0051048227005462965,130435,0.00809187220183357,20
4096,20,77,2.727546196634916,5,0.0035180112720374357,134314,0.008584752039976358,20
4096,20,78,2.6616143799091394,6,0.005917906097466008,95381,0.005931934225004775,20
4096,20,79,2.704390939562474,6,0.004267051827490431,95727,0.006002227157527504,20
4096,20,80,2.7292427957728376,5,0.004278458506545846,126688,0.00823302058105676,20
4096,20,81,2.715004899596105,5,0.006297316567432487,136006,0.00862955786316955,20
4096,20,82,2.6958903563412764,5,0.004774802463434091,139330,0.008637338769779618,20
4096,20,83,2.804129941587812,4,0.001867990315375101,225771,0.013919464506509173,20
4096,20,84,2.670353938723047,6,0.0038762929966548176,90781,0.006021220356196562,20
4096,20,85,2.7655745993152623,4,0.003653335037985761,217747,0.013530546273738746,20
4096,20,86,2.718428816911386,5,0.0030697892610128674,145438,0.008813269971126811,20
4096,20,87,2.6541808522344517,6,0.006388916337368378,89764,0.005827609262966875,20
4096,20,88,2.670819059207664,6,0.007353663920777076,85695,0.005634238232515896,20
4096,20,89,2.7113687013539387,5,0.0046593360185612775,141360,0.008704918057014996,20
4096,20,90,2.692133947906444,6,0.004364220352744308,99462,0.00608242368396543,20
4096,20,91,2.7369379224708124,5,0.0029824850242879952,135805,0.008513538818019526,20
4096,20,92,2.6978118722904894,5,0.0035958619503244638,147840,0.008895875831288126,20
4096,20,93,2.636698503822332,5,0.00722741012088135,139397,0.008723360090344415,20
4096,20,94,2.723388000734897,5,0.0019205070726986406,144909,0.00874832522840374,20
4096,20,95,2.690681694904265,6,0.007547183705601812,90416,0.005804005184678495,20
4096,20,96,2.6798630616824863,6,0.004548324819105498,91975,0.005856601611003215,20
4096,20,97,2.664120346170162,5,0.004329094421128721,139237,0.008652008640264422,20
4096,20,98,2.6933675729225772,6,0.004282649508304703,101160,0.006238342806064069,20
4096,20,99,2.716178584493159,6,0.0024131423599020874,113932,0.006513583095007343,20
4096,30,0,2.70502769414491,6,0.0037617719370061087,148502,0.00605313537795574,30
4096,30,1,2.705200517261726,6,0.0032990360197868718,147508,0.00604631331386649,30
4096,30,2,2.692629285339286,5,0.003793561790410016,205439,0.00862015937134295,30
4096,30,3,2.742000442695422,5,0.004243369664606922,205645,0.008492108444610945,30
4096,30,4,2.7308181462441206,5,0.0037572533091967397,211918,0.008661973275974332,30
4096,30,5,2.676718284281891,6,0.004774075205347783,141340,0.00589590421120402,30
4096,30,6,2.71358453410264,5,0.004005018746876032,211255,0.008627516163192395,30
4096,30,7,2.6886886351035613,6,0.003650708422358151,139631,0.005944500399461776,30
4096,30,8,2.7025615537059933,6,0.004755093749646999,146305,0.005998819794067514,30
4096,30,9,2.7138636031556604,6,0.0033268472152032658,141289,0.005918776667463438,30
4096,30,10,2.6894097845123897,6,0.005249173411508212,139547,0.005880026013406663,30
4096,30,11,2.7153302702660103,6,0.0028853727449326128,147166,0.006010384193938483,30
4096,30,12,2.7138784783562757,6,0.0034570256839976388,141425,0.005889434298649476,30
4096,30,13,2.6573661892148426,6,0.0032312006481527433,156188,0.006264946072800415,30
4096,30,14,2.6867378582830796,6,0.004974191037392384,143597,0.006037769137289882,30
4096,30,15,2.7096235017497445,5,0.004103452238148675,206902,0.008577357272537856,30
4096,30,16,2.7011876184979458,5,0.004080860010273191,209822,0.008670983410403874,30
4096,30,17,2.7194052241157176,5,0.0035099381315766287,205700,0.00859114925353062,30
4096,30,18,2.665477008980367,6,0.004009289408131278,153265,0.006255019595578793,30
4096,30,19,2.708303019955265,6,0.002816397795891268,145126,0.006011956637821349,30
4096,30,20,2.6828431657902256,6,0.004299262858319386,148997,0.006149262273834144,30
4096,30,21,2.7314681611376685,6,0.003513045689347738,137512,0.005782659926005233,30
4096,30,22,2.710030923651098,5,0.0033330023123067654,214446,0.008749695570604833,30
4096,30,23,2.7074168555658855,5,0.003306144666017863,217803,0.008776553241150975,30
4096,30,24,2.6610623172370786,6,0.0029675974165001007,154140,0.006262447498068124,30
4096,30,25,2.6944024449708572,6,0.002296196911080739,152608,0.006194318240811672,30
4096,30,26,2.6616777415479898,6,0.004135065413559014,151156,0.006183300776332401,30
4096,30,27,2.728463929970094,5,0.002975813036805053,211088,0.008578135653433046,30
4096,30,28,2.666659053301637,6,0.005672350075297983,142595,0.005934267484708738,30
4096,30,29,2.735665363646845,6,0.004512474116076359,142649,0.00590266855454075,30
4096,30,30,2.694290548949785,6,0.004002558245110199,140468,0.005885677621590919,30
4096,30,31,2.711724630519934,6,0.0037320988547230316,145660,0.006001319499233025,30
4096,30,32,2.681195754283041,6,0.00545173016873457,139426,0.005862851920497565,30
4096,30,33,2.727758926024086,6,0.0025000892675317576,152507,0.0062668771583264315,30
4096,30,34,2.746007052832137,6,0.0024076659683709423,145681,0.005932384152954774,30
4096,30,35,2.729921811803398,6,0.003709276663614647,142857,0.005934484260844796,30
4096,30,36,2.6856273186003925,6,0.0031937013984694174,145815,0.00610265671793208,30
4096,30,37,2.6900065464035707,6,0.00522992760036578,140521,0.005854135983045623,30
4096,30,38,2.691244106978659,6,0.0032999168406986357,151580,0.00602218554402131,30
4096,30,39,2.723291211127084,5,0.0038023552366517888,200603,0.008316110963782635,30
4096,30,40,2.736319556819418,5,0.003113276065086934,203913,0.008381920573068136,30
4096,30,41,2.6632055383776776,6,0.004966356210775902,140671,0.005913532801019675,30
4096,30,42,2.71531751153206,5,0.003701759054968612,206584,0.008586132645990523,30
4096,30,43,2.6857631525380716,6,0.003443296974110499,153720,0.006220983817105342,30
4096,30,44,2.7169526059105817,5,0.002618601572094481,216501,0.00888276903803502,30
4096,30,45,2.7130485652785477,6,0.003918735312825494,148224,0.006035512384152806,30
4096,30,46,2.7082675442149813,6,0.0028624098971924417,152100,0.006137656621718387,30
4096,30,47,2.680535788708664,6,0.0038040367580477463,147373,0.006083702897929416,30
4096,30,48,2.681257573870067,6,0.004400307518357849,143339,0.005925375546134397,30
4096,30,49,2.714506409459755,6,0.0030638282800752314,154264,0.006163256294760457,30
4096,30,50,2.714972108094881,5,0.003935849104734324,201445,0.00842181651196952,30
4096,30,51,2.6887214083243847,6,0.003916190105006656,131966,0.005660618781822107,30
4096,30,52,2.6926525430348995,6,0.003239358615493626,156151,0.006246452765598751,30
4096,30,53,2.651757176663664,6,0.004563350968842084,151060,0.0061518633027141095,30
4096,30,54,2.6557052282804703,6,0.004752911183255937,153093,0.006303445606085479,30
4096,30,55,2.720166561412586,5,0.00324013467078077,209934,0.008605617315944631,30
4096,30,56,2.679271245536833,6,0.003954689775216735,152795,0.006228645147488178,30
4096,30,57,2.697432555060428,5,0.00389482812621772,213817,0.008658226552305096,30
4096,30,58,2.7159833467722447,6,0.004097332684471433,138691,0.005930108008940293,30
4096,30,59,2.685843212005545,6,0.003903051917168443,138863,0.005877677034423413,30
4096,30,60,2.676721280049255,6,0.00489657029588586,146795,0.006069436386501643,30
4096,30,61,2.7358748357669325,5,0.0036944646198781572,203687,0.008430878587972396,30
4096,30,62,2.6771624011749027,6,0.003631938412465896,148390,0.006038711235901467,30
4096,30,63,2.7005433584342704,6,0.0037724794765441327,149957,0.006143734386086859,30
4096,30,64,2.710992361761321,5,0.004039154841449566,198257,0.008341880390789307,30
4096,30,65,2.682240354475723,6,0.0035037873430007194,147099,0.0060490621340364495,30
4096,30,66,2.6748862987497124,6,0.003520021215245084,145679,0.006103570185715218,30
4096,30,67,2.7009344196111353,6,0.0030985121116663406,142473,0.00604462388759434,30
4096,30,68,2.714493673681575,5,0.0035930983408621886,205105,0.008645940100819068,30
4096,30,69,2.750098113359764,5,0.0029097977484873194,205602,0.008570897957490678,30
4096,30,70,2.721447495188369,5,0.004011729218286075,202423,0.008488999732861739,30
4096,30,71,2.685875427685016,6,0.004301386318154576,145884,0.006082892355188142,30
4096,30,72,2.69700238349962,6,0.004625769118668188,143695,0.00598460183749912,30
4096,30,73,2.6911124652971075,6,0.003808715535402518,147253,0.00606941588636933,30
4096,30,74,2.676694598275616,6,0.003947781734258249,144384,0.005958889260466531,30
4096,30,75,2.702852015286388,5,0.0025240631964886795,213253,0.008714762104848821,30
4096,30,76,2.6862580659359137,6,0.00386237445807891,141057,0.005837887287144451,30
4096,30,77,2.696565026378893,6,0.003786197114465817,143933,0.006023444701615532,30
4096,30,78,2.7230382147882244,6,0.002638849862007575,150882,0.0060687088759724065,30
4096,30,79,2.711159931161371,5,0.0047317871242078535,219530,0.008859703708229734,30
4096,30,80,2.717097924716632,6,0.0029600634208795107,138635,0.005880214722104874,30
4096,30,81,2.7270386703267047,5,0.0033869894072630635,212810,0.008690962073288403,30
4096,30,82,2.7427764931102065,6,0.003198411206206009,146442,0.006009364533562893,30
4096,30,83,2.6570091305647536,6,0.004483323174560794,135571,0.005815247056098469,30
4096,30,84,2.699767980721686,6,0.0028449007428698048,143435,0.006018077602761397,30
4096,30,85,2.675318914083128,6,0.003173258164693049,145515,0.006108282258175891,30
4096,30,86,2.717302545849778,5,0.002716711479228473,209786,0.00852318456851241,30
4096,30,87,2.7258005407898103,6,0.0026831626006940112,138702,0.005795642976158063,30
4096,30,88,2.694468642937769,6,0.00348221144987515,148448,0.006126011336801994,30
4096,30,89,2.705972831619536,6,0.0033987187966585397,152106,0.0061519640189418015,30
4096,30,90,2.700623108620736,6,0.0035709754285776496,140322,0.005891286654284729,30
4096,30,91,2.698270070044071,6,0.004546153258402241,140720,0.005930387483308669,30
4096,30,92,2.673652796608692,6,0.0036905135058420413,137854,0.00594872507438927,30
4096,30,93,2.681163671410004,6,0.0031048484291519296,155689,0.006219290830911221,30
4096,30,94,2.721115286949147,5,0.004401466357712214,210715,0.008670759396230557,30
4096,30,95,2.704601976411176,6,0.0037826808897700737,137479,0.005774756803597614,30
4096,30,96,2.705525772923842,5,0.003633023363405097,213604,0.008768419339339069,30
4096,30,97,2.695362870824714,5,0.0035030165727562013,203833,0.008450544582174957,30
4096,30,98,2.6997329272845145,6,0.0037992412044700608,143945,0.0060121896942435344,30
4096,30,99,2.6858384345451087,6,0.003798891844001173,147142,0.006030416509067448,30
4096,40,0,2.7078786713436127,6,0.002739599015836758,189858,0.005913555159916226,40
4096,40,1,2.697194406027616,6,0.003946064297153273,179211,0.00571676130643456,40
4096,40,2,2.696239171965442,6,0.0036324144174846307,191408,0.0060493605928757695,40
4096,40,3,2.680354974988851,6,0.0034415100594170633,198751,0.006066247052352898,40
4096,40,4,2.6968034668998135,6,0.004712350331144255,188179,0.005854047656207979,40
4096,40,5,2.7050645599576493,6,0.0035021507882452285,201751,0.006142047766537218,40
4096,40,6,2.694270330926637,6,0.003231160292863078,191386,0.005971410886771958,40
4096,40,7,2.700270185349818,6,0.0033869280485681053,193561,0.0060313846633424425,40
4096,40,8,2.7134053605204485,5,0.002601997416232349,275780,0.008526305219095559,40
4096,40,9,2.7214301844615703,5,0.003272571842179328,272230,0.008565135728754362,40
4096,40,10,2.698731900850281,6,0.003751223259160996,201559,0.006151455031117709,40
4096,40,11,2.6884783805968766,6,0.0034659268188453884,187959,0.005913272816660417,40
4096,40,12,2.7008456192141477,6,0.0038480699285512454,182736,0.005808621965024744,40
4096,40,13,2.7091031679763184,6,0.0033800389131606323,198851,0.00611390349390994,40
4096,40,14,2.6787333343780353,6,0.004028826631162108,191005,0.005975596303536578,40
4096,40,15,2.7181408088056567,6,0.0032065812286613538,190444,0.005967227873224576,40
4096,40,16,2.720344596310972,5,0.0029204197942825916,291816,0.008851065481857675,40
4096,40,17,2.6829808444313152,6,0.003933282893175072,186682,0.00584208123572902,40
4096,40,18,2.68472738392112,6,0.0038186166822282708,189909,0.005898706033077717,40
4096,40,19,2.720250970353407,6,0.0025498387354629948,195354,0.005976619795242476,40
4096,40,20,2.683779432621442,6,0.003958502859648716,189216,0.005945297830463996,40
4096,40,21,2.703735527958079,6,0.003074346608536116,194461,0.006031256049911721,40
4096,40,22,2.6997336559913667,6,0.003076022669775358,200125,0.006161005791391623,40
4096,40,23,2.6750157184619927,6,0.00366204869473874,194634,0.006073565806043572,40
4096,40,24,2.6823841354600444,6,0.003728276045542489,196892,0.006101454042702927,40
4096,40,25,2.7092363815034015,6,0.0029312500596093694,192855,0.005993381129347486,40
4096,40,26,2.679573933190286,6,0.0037775819572974934,192866,0.006025423208298393,40
4096,40,27,2.713585806508332,5,0.0037789562689954925,275995,0.00862710701760665,40
4096,40,28,2.7129725885937006,5,0.004716794437477467,280248,0.00863933362378965,40
4096,40,29,2.6848439456197526,6,0.0037994563355620015,199196,0.006159440949008329,40
4096,40,30,2.7104652957919235,5,0.0030929272318556134,269121,0.008417432803882364,40
4096,40,31,2.6943888503176088,6,0.0031117296254535853,199187,0.006160678824924752,40
4096,40,32,2.69453540951174,6,0.0038292735066206562,192389,0.006031396593614775,40
4096,40,33,2.677008832470924,6,0.003717155102170855,189453,0.005951645320353035,40
4096,40,34,2.7041684146106597,6,0.002751095391702596,196077,0.006050052360227628,40
4096,40,35,2.664989309402799,6,0.003763912761110988,193046,0.005998581067694356,40
4096,40,36,2.718024263343711,5,0.003438936768530798,276100,0.008590587354730088,40
4096,40,37,2.7035152035059684,6,0.003166821095918926,195933,0.00609507366751047,40
4096,40,38,2.7019782760212494,6,0.003046164994171763,199245,0.006108354660737914,40
4096,40,39,2.6715769777479075,6,0.0037761525015509445,196931,0.006104498325649975,40
4096,40,40,2.703399281482692,6,0.0042068994848295516,186298,0.005896579842526394,40
4096,40,41,2.7278735295247984,5,0.0040035709182763,264985,0.008391722708865889,40
4096,40,42,2.697584529670089,6,0.003822764996037731,193700,0.005975939946400416,40
4096,40,43,2.718825530517481,5,0.004115982281603037,276297,0.008557499619507693,40
4096,40,44,2.6831430388462585,6,0.003727182465074419,195882,0.006078567066611484,40
4096,40,45,2.727808027221632,6,0.0028254295130893947,193945,0.005969626912553715,40
4096,40,46,2.6818590965374467,6,0.004558350023943447,191063,0.006008693316215148,40
4096,40,47,2.703638305971295,6,0.0030370306670278735,196419,0.006100273578879343,40
4096,40,48,2.697317603159033,6,0.003565701866487858,203054,0.0061030884355409935,40
4096,40,49,2.698748611323881,6,0.0036714874309978773,192464,0.006035971270176734,40
4096,40,50,2.706092489821159,6,0.003875894491521148,192028,0.005950327894276851,40
4096,40,51,2.7052923302686485,5,0.0037118877383726656,287266,0.008791616267522995,40
4096,40,52,2.7141635590391333,6,0.0033322257222691,188857,0.0059317182613325544,40
4096,40,53,2.697882672168361,6,0.003475013101203017,193376,0.005976319772419211,40
4096,40,54,2.7175581148344983,6,0.0033154254229944558,195470,0.005997159272640028,40
4096,40,55,2.720623799501136,6,0.002418808469214495,201014,0.006144037069498433,40
4096,40,56,2.694002555526375,6,0.0035091495802412886,197318,0.006104911737773995,40
4096,40,57,2.6785745052595753,6,0.0033979081272144107,203198,0.006209128437574788,40
4096,40,58,2.6860459211290033,6,0.0038732028042796074,191621,0.005965344585886551,40
4096,40,59,2.708610113340883,5,0.003553212289316654,283811,0.008686622556576554,40
4096,40,60,2.698965703492167,6,0.003066377402280329,197494,0.00603417045249801,40
4096,40,61,2.7020903769228157,6,0.003408449493388699,197804,0.006095543649866234,40
4096,40,62,2.7213530813410447,5,0.004654667016695813,277611,0.008599123004744106,40
4096,40,63,2.6966613391641476,6,0.003936895427921194,192651,0.0059879269845329215,40
4096,40,64,2.7093194120844006,6,0.0040507767402668815,188184,0.005906094898865688,40
