replicate,maximum_synthetic_ks,synthetic_ks_ts_512,synthetic_ks_ts_1024,synthetic_ks_ts_4096,synthetic_ks_ts_8192
827,0.0022769099721932085,0.0016978171558000854,0.0013578694460256724,0.0015443493551631216,0.0022769099721932085
828,0.001964378431756675,0.0015646367728258115,0.0013713473149941091,0.001131578690128865,0.001964378431756675
829,0.0034760915360103617,0.0034760915360103617,0.0019854556368020804,0.0016286237842437767,0.001292327105056279
830,0.0028051042149145333,0.0018621368723733545,0.002219306926329989,0.0028051042149145333,0.0020240914312474323
831,0.004841209865290408,0.0033918042370774115,0.004841209865290408,0.0017097764675172156,0.001384074963467291
832,0.002317172751148955,0.0015984881524949701,0.001595054138776808,0.002317172751148955,0.0008234465980139494
833,0.0032751258692098606,0.0015777950940522034,0.0014590318739524655,0.00127226445887052,0.0032751258692098606
834,0.002425436455014085,0.0016421348663367419,0.002425436455014085,0.0015695388061827131,0.0018767100121462876
835,0.0021443798418376847,0.0011688235135440816,0.0013124138682676367,0.0021443798418376847,0.0012082449746373403
836,0.002410259653929603,0.0018363551797448974,0.002410259653929603,0.0018474799407670606,0.001161091985771856
837,0.002888323221485356,0.0008055479422391931,0.0014199960860336591,0.002744081926992825,0.002888323221485356
838,0.002693097505164388,0.002693097505164388,0.0022597468079071925,0.0020533694438249483,0.0023835628797262975
839,0.003662384526484763,0.0012975816360306092,0.001863703837095415,0.0007486377348863149,0.003662384526484763
840,0.0018696672750486143,0.0014251474123979646,0.0014657469639005605,0.0012367020449710608,0.0018696672750486143
841,0.0024827891601937324,0.0024827891601937324,0.0017448010465638264,0.0017591847762944979,0.001206780679038677
842,0.002898316078201235,0.0010789434841847745,0.0024994223475254262,0.0017317802715054453,0.002898316078201235
843,0.0022839990432934887,0.0019377107545901495,0.0020011773339245753,0.0012798507165333595,0.0022839990432934887
844,0.004364718839547033,0.004364718839547033,0.0016418688086727862,0.0022146196109358307,0.0016854721111245197
845,0.002307308197622704,0.001755155506650563,0.002307308197622704,0.0012826166617508905,0.0015004417071868836
846,0.0022147833578330944,0.0015229892600429062,0.0007302522600137751,0.0022147833578330944,0.001732634205208028
847,0.002680667602089626,0.0011513488721167642,0.0015058759297588153,0.0018865745592893113,0.002680667602089626
848,0.0029072462989778725,0.0021578674829152433,0.0029072462989778725,0.0015643853522911977,0.002036028124464684
849,0.003029955733918399,0.0022190070884108293,0.0013461496390565486,0.003029955733918399,0.0017985010414641733
850,0.003053198441473559,0.003053198441473559,0.0018432338815809746,0.0010249580247163603,0.002174976571716586
851,0.0024414467962106112,0.0024414467962106112,0.0015076564768912726,0.001509068474068398,0.0024041989105458295
852,0.0014626926990553013,0.0009271841713937023,0.0013118996735973498,0.001332064070975525,0.0014626926990553013
853,0.0017532606254616612,0.0008838680430222068,0.000973059721556202,0.0014043130284102645,0.0017532606254616612
854,0.002029078095788339,0.0009719688380241953,0.0018156381486791329,0.002029078095788339,0.0009951567673734951
855,0.001741171998959179,0.001741171998959179,0.0008894533874519439,0.0014549785562213424,0.0016217485561572653
856,0.003420350012124762,0.0011899000835691176,0.0013397584462447876,0.001270331451283635,0.003420350012124762
857,0.0018355165019878494,0.0018355165019878494,0.0013609525520120735,0.0017015670769622293,0.0015162301725678562
858,0.002115594573780799,0.002115594573780799,0.0015402078010919584,0.0011103470403307503,0.001054782381601782
859,0.002298682796844309,0.002298682796844309,0.000897861800841504,0.002035871351291796,0.0010498843364170618
860,0.0025607923199935656,0.0025607923199935656,0.0019704473921466348,0.0022003151035855373,0.0024176562017412806
861,0.0024880680008486644,0.0024532304910641622,0.0024880680008486644,0.001700679076864664,0.002160021947582774
862,0.002227553565368745,0.0020248056985119334,0.0016280763125041675,0.0009362394651617201,0.002227553565368745
