replicate,xmin,gof_xmin,alpha,beta,maximum_centered_ks,scale_ts_512,centered_ks_ts_512,scale_ts_1024,centered_ks_ts_1024,scale_ts_4096,centered_ks_ts_4096,scale_ts_8192,centered_ks_ts_8192
129,29,29,2.4535480383310526,2.3173025990674163,0.010391187727112672,240.4427065152419,0.008236504250921373,209.81637396723207,0.008625518124159626,177.21704185928095,0.0067877605729601,220.2959444613887,0.010391187727112672
130,29,29,2.5265993482548046,2.55943437602278,0.020306304557934807,247.11927008361542,0.007797026773922966,202.91666962702294,0.020306304557934807,213.59031256273352,0.004107014443813506,252.5062479844804,0.014091260019780893
131,29,29,2.5558823388810685,2.5404584167813002,0.007050735020914356,256.59877718152416,0.003667327007513599,215.38845328554038,0.006352176364822215,219.43926358123693,0.007050735020914356,229.802637710825,0.006429230085389537
132,29,29,2.4575761133088267,2.507030686654192,0.014273615265608108,239.79468616456964,0.01277514522161416,224.22846925016276,0.0037038741218021753,202.55842174881974,0.014273615265608108,232.3970918516026,0.006397048559764307
133,29,29,2.511635381821853,2.581530554501156,0.02301078223729658,234.4365483198865,0.0066754967814861566,207.66759437998232,0.006324700929848381,206.51879261655515,0.02301078223729658,214.78695247628838,0.012467107645255382
134,29,29,2.498678764755299,2.671663997476139,0.01648702253330192,231.94342826541794,0.004174659893980248,214.7999492352411,0.00636369417352034,209.7689288614931,0.008851736808328736,231.47249251560268,0.01648702253330192
135,29,29,2.5641683199524605,2.4384524106334995,0.0119579631932476,271.23410047952126,0.010425420410630326,202.96456769394462,0.0119579631932476,199.11969356582526,0.0053422775793388055,244.60386321372172,0.011868139294327562
136,29,29,2.5208581290945062,2.444580647951593,0.012657879731174937,226.60439789149663,0.00882668709831591,220.8883671617482,0.012657879731174937,211.17708324048857,0.008482828353784777,235.40799775795833,0.008365613464221378
137,29,29,2.505505284227694,2.343679507429341,0.02011002384654509,230.52726244589357,0.02011002384654509,203.7009817361305,0.008154022531341398,192.77057693106497,0.010449127642489175,248.26576849351991,0.008272636411769396
138,29,29,2.4717016585720266,2.583722833396432,0.01042983828687305,226.0806533416419,0.004092026812674732,210.17005601040017,0.007203050234649788,215.20849118321942,0.01042983828687305,244.4253285476164,0.005296553133456894
139,29,29,2.535488279040837,2.7690863553229774,0.012488499464601066,253.05845355405836,0.007233688985333386,225.1256279112152,0.009314494450851085,198.86147334704964,0.00739844400222045,263.3450264305955,0.012488499464601066
140,29,29,2.5277807313742273,2.8737663351918843,0.01425345510902476,267.88551706600066,0.008112949712964557,231.5935344562174,0.01425345510902476,228.19262237078604,0.008281985925503943,248.12899397907051,0.007728754581883934
141,29,29,2.5030043582535173,2.4086324083402118,0.010854397651513192,236.94250606196107,0.009742412173094572,208.14514884352826,0.010854397651513192,204.53438293698196,0.003687553051891057,235.2729207853625,0.0070880002015418775
142,29,29,2.6135006820252005,2.905981378178855,0.012859892192197853,266.61353858891334,0.011043260944577638,209.82062841351947,0.011738455354416422,218.020247928209,0.012859892192197853,278.1322149207707,0.0053071096137856655
143,29,29,2.5834813833537558,2.6706163181742317,0.013512319429815733,259.0035225862173,0.01068738301694927,236.3294826979153,0.0073230069467375425,213.65774055190667,0.013512319429815733,257.01475623081365,0.00999525982726579
144,29,29,2.5196426006320003,2.6068110126292114,0.013543088162392025,234.85327351220067,0.0049147990740443515,219.40228570806397,0.005936336457159963,202.96395113814557,0.013543088162392025,235.45519462683063,0.008470054541110938
145,29,29,2.4952364429907457,2.489998893575619,0.017021443561392013,225.99191428771078,0.00866341628440348,218.01414942833043,0.0039451260866077975,190.75491942894644,0.017021443561392013,250.66490277493497,0.013378511133021354
146,29,29,2.4440364924687623,2.4774749985569913,0.013000802786037768,232.30613244389986,0.006183559102661773,194.22842950723387,0.01075232165187856,211.3283312900626,0.013000802786037768,236.70737493834568,0.005783491381068345
147,29,29,2.5028786999851773,2.3191302223816535,0.010834558577212772,240.08800973478628,0.010834558577212772,205.36465102474614,0.00841930913229283,194.26514761628502,0.005936982909684252,240.98627964161554,0.0050499947650280985
148,29,29,2.585715303980707,3.2258499359669353,0.010062323545974472,249.82757885916084,0.006454718327736808,238.82004519214152,0.007356292072753234,245.58118195836107,0.0060376377850892005,238.37233957252508,0.010062323545974472
149,29,29,2.558924276282761,2.810594142545031,0.010632329408587549,262.07213026041074,0.0019254630018022967,224.49902409524327,0.0071482951622802715,212.52791534610753,0.010632329408587549,255.80610765971875,0.00639453078247143
150,29,29,2.5546192469523916,2.7458087742853095,0.015532665611898033,254.4605931334292,0.015532665611898033,209.2232059422239,0.006193571348363847,234.4929109839685,0.014635493856094028,254.57778692021742,0.007396110079987084
151,29,29,2.5418747423826247,2.8231879653138714,0.015542688322436826,251.41777819656187,0.012442834177891327,236.28319208735422,0.015542688322436826,209.26101902407765,0.006539950862786803,238.09536806740215,0.005722650108035493
152,29,29,2.524835107638049,2.5328040052510605,0.011307264090766878,211.5449627928744,0.009224289755493775,212.91501971162361,0.005363136596539975,222.73263478582712,0.0054477444930732255,223.14404054128224,0.011307264090766878
153,29,29,2.5254720121458436,2.3606371464548186,0.016201551286520677,243.36012166565342,0.005836915382629981,222.77202960834447,0.007136405717989347,200.6163424545143,0.016201551286520677,252.7855836676251,0.005925982408953534
154,29,29,2.515694688291335,2.3240982387182623,0.009080205445823164,242.38478723246786,0.005022593292691169,222.40288893293936,0.004950005485458764,193.4001294258709,0.0074150983344194454,227.67140329688266,0.009080205445823164
155,29,29,2.48544966297815,2.5169757566763855,0.01337203164462697,239.98974625722607,0.01337203164462697,200.9047532932474,0.00810538380599013,185.43722210318677,0.00850609912654543,258.0217583499979,0.0064001202428281
156,29,29,2.5155404876533476,2.394807872820911,0.014631209200406614,229.1320488100858,0.013990999278333582,210.07873911033505,0.014631209200406614,220.0534152245054,0.005224021085035391,223.6431828589666,0.005407846346908385
157,29,29,2.46208321371504,2.2910631621305635,0.01157858347231766,247.4619899227964,0.007810852122322853,193.29404230725368,0.01157858347231766,180.20894983919504,0.005860232900117057,221.85308505542517,0.004198669881464001
158,29,29,2.5191964223402157,2.7146633567579523,0.009075292321200967,238.30764784520542,0.009075292321200967,213.40503976591822,0.005401636376412777,219.96581480871203,0.006338504226286568,239.62754311048246,0.0050677427796747
159,29,29,2.4667787012161515,2.25446790099184,0.010466485556695992,224.0357890152033,0.010466485556695992,213.0827269625324,0.00986621399385057,178.67476822399811,0.005499798089189878,216.27734101417477,0.00622094297140785
160,29,29,2.48368157212212,2.405567118593986,0.01665714793898021,257.78273313377736,0.005238432308417251,206.04161938456596,0.010344327174221846,206.5149021709787,0.01665714793898021,233.9066048778086,0.011277160660318253
161,29,29,2.5214970569678616,2.464965869374058,0.022974105514793786,231.77750697720685,0.02120954169049899,217.02453165176325,0.003009434032218705,204.23274069326533,0.006397249895959689,257.0567861555321,0.022974105514793786
162,29,29,2.519744560644628,2.3975488145343036,0.009663918411254802,219.17574624219105,0.009663918411254802,230.38596130361017,0.005683008319311678,212.98173965004491,0.006944399312911909,249.6763119657575,0.006485218634707829
163,29,29,2.508819627574085,2.464034681300539,0.009876314585312074,238.97604458005242,0.009876314585312074,212.67614148616312,0.0068066361819489885,181.6091206878827,0.004512771385191849,244.9541150641388,0.009737780627607773
164,29,29,2.4981451538720805,2.5409166441737736,0.017828681975514016,233.42281612119152,0.008176095559489505,215.57734214136357,0.009562907080378436,191.65968179613887,0.017828681975514016,262.1289851697786,0.0048172485478656935
165,29,29,2.5877819707418297,2.9094744790570077,0.020713813832105687,250.44186742219645,0.011782436358491688,211.919797791659,0.008035943742601082,205.64580847753163,0.020713813832105687,259.0683049512995,0.01725379475290789
166,29,29,2.5611151783946386,2.6106451474942385,0.008974963538451508,248.99763265007135,0.008199374285223882,231.01117252931684,0.006220929139012954,222.40603037564784,0.008974963538451508,228.95678694038787,0.00890465500947124
167,29,29,2.485188280623605,2.3862383495663195,0.007032520226604555,226.87196927791888,0.005350965785066497,210.21992524001615,0.004697626888925943,196.0563512301228,0.007032520226604555,235.5976576770337,0.006476729984844276
168,29,29,2.5673386024795546,2.68770089795463,0.012514989220145045,253.8240905412898,0.012514989220145045,211.31722808506933,0.006233206627376919,219.74282234703236,0.006170354278437262,253.29139485791816,0.010452165561796734
169,29,29,2.596775467647097,2.6619379049066185,0.014755678008402273,251.9697888421699,0.012207210855170403,231.34318394258443,0.0064384625543751905,211.6315164845178,0.014755678008402273,258.2182484794128,0.006675935955711365
170,29,29,2.658519109036962,2.987973865549801,0.018010661513179205,252.6508199515207,0.018010661513179205,241.93397547483156,0.017654515825571315,254.25225690611347,0.011016993961618649,256.3033544727539,0.009012969439966878
171,29,29,2.6040420306891887,2.817379653798148,0.011956541986463676,250.3258252638102,0.00724399653845853,217.7240169005967,0.011956541986463676,219.36679583000188,0.010235695078020357,248.790257620952,0.010161652185462389
172,29,29,2.541480179354517,2.580620228190352,0.018522238634202437,262.2079264625521,0.018522238634202437,225.97916149330422,0.011143341556390185,210.31627068674894,0.015554153071247745,240.53057001572373,0.00458901933558209
173,29,29,2.448799614601752,2.278007624016737,0.013435051216049987,235.26098816914043,0.005555190765386686,211.17936101515042,0.006388282561953562,179.72059786134173,0.013435051216049987,242.5294466519541,0.010129949794416837
174,29,29,2.540945840377416,2.5988836631873027,0.014241890174816252,244.87736411140125,0.014241890174816252,221.51555942345342,0.003464134240506289,205.60847265515918,0.012176366963741025,232.5310346173186,0.013946378753082689
175,29,29,2.64624358788755,2.9773536082790315,0.010614524005058135,251.64301208698154,0.010614524005058135,222.83572586126846,0.007993299113093766,224.0510028701291,0.007343897250700393,272.80627211578354,0.00461760083477919
176,29,29,2.4554368986267194,2.4018748831023817,0.01168366339128879,241.5013381120785,0.008292461068212909,199.4637768986038,0.008074037404850909,200.03928788794832,0.01168366339128879,215.85830090965862,0.0036693657128819
177,29,29,2.592166596799387,2.6080806502088767,0.008104643087741004,245.71127716935246,0.004939246247443796,235.41317681171773,0.008104643087741004,214.90302054147054,0.005908178952644727,264.8191907935484,0.006052978866001313
178,29,29,2.575951869527325,2.617035633706514,0.013767722740274935,263.7020765151974,0.013767722740274935,208.64751800091318,0.011113635013625833,223.88963041292794,0.0059093837314250774,257.55512840689835,0.006512311761441125
179,29,29,2.498931726171911,2.290740771989458,0.009499972493216102,236.32192681905502,0.008525585071398945,197.78465475858607,0.007460371460887072,205.37414805191864,0.00879748511164058,226.9567566660605,0.009499972493216102
180,29,29,2.573887973615398,2.793374652763461,0.01550413972098208,244.2820148393983,0.01550413972098208,228.74638195576048,0.004865581996054136,227.28610307129625,0.013488304545949625,266.11837211476404,0.003024412040382729
181,29,29,2.5635894351446527,2.686229239143272,0.017452863754267356,238.97225176972242,0.003911475047135682,226.08652591498816,0.007484315807038844,232.22067459976168,0.017452863754267356,270.88320269985655,0.0129994808214563
182,29,29,2.5592570797133662,2.6829293519993014,0.008855850206417437,260.89111377331835,0.0034522833522991903,223.07542111144144,0.0058202509951638115,215.69402518841707,0.006474526104795292,233.400680781007,0.008855850206417437
183,29,29,2.527092470162652,2.431489964720557,0.022294532456952565,242.4221569531168,0.003862698377840326,198.1480714090164,0.022294532456952565,204.7316473123207,0.003918900985114271,231.65747259235312,0.01677290845497581
184,29,29,2.475789587309518,2.2234832064534022,0.012785883743433868,229.902964211344,0.009235938018260226,214.5021420697233,0.004108275489848934,186.86296964649253,0.012785883743433868,233.51494960782279,0.007166200365444131
185,29,29,2.5659564671984936,2.6193142841916583,0.015429340933153568,226.36708357472818,0.008311366372186213,232.0350473995345,0.0057570749595713955,203.37759043981578,0.008423802893528176,237.19499123929432,0.015429340933153568
186,29,29,2.4896771644044913,2.3584763893321408,0.010600615264987123,233.30459872400124,0.004942126984006978,203.9058653674351,0.005981386999999949,197.31010794012988,0.01025078769743426,233.72969383086016,0.010600615264987123
187,29,29,2.5214254763381394,2.802229037244373,0.007861466191119382,254.40631757975706,0.007861466191119382,214.51183178582014,0.006545751933189292,204.74545500597856,0.006565645278642729,243.84656411180305,0.0034818290080209646
188,29,29,2.4665915756240078,2.62444455815238,0.01681790240521097,250.6866145905262,0.00726617236209659,189.0593580438953,0.01681790240521097,199.37609114158596,0.005418205479507221,235.02236318378417,0.008097131493774251
189,29,29,2.501304273190618,2.497344462840051,0.011963207798799003,255.2088974802335,0.011963207798799003,203.4344142961561,0.008688517394529693,206.774972023671,0.00459657081789161,239.98924013221455,0.00410741826063693
190,29,29,2.481707135099451,2.335822767707023,0.013730928136171383,232.0192316119845,0.013730928136171383,226.45585952634224,0.008978665070529246,192.66770279257355,0.011039280953348274,209.61654488826505,0.010456845714608476
191,29,29,2.47822936872898,2.4873385222073296,0.007834257117311783,232.8927158171364,0.007800020648901007,220.59755778225826,0.0030919892370219193,207.66940058081562,0.007834257117311783,239.27827331069196,0.006886352994594502
192,29,29,2.4783013505454674,2.2413958179677245,0.01420201015731204,221.46942693671602,0.005773489070862614,197.5346640267411,0.004066050459789805,191.18130450540116,0.011220135476884052,213.8389060965876,0.01420201015731204
193,29,29,2.5610755184843734,2.5905848625751617,0.008647914329907191,251.14751371743026,0.005188509477041747,225.3475647057513,0.006462716144347902,220.78554393243522,0.007736210256306553,265.4048417363781,0.008647914329907191
194,29,29,2.512543641405758,2.6427037690293607,0.014769931741720699,230.8924467169233,0.005767721389807717,226.4709975249789,0.014769931741720699,215.01556398185662,0.004681262118456653,241.75363777127444,0.014604447005607701
195,29,29,2.511403898804401,2.4328435458877524,0.014224923360520947,219.03416648867852,0.007841153472792406,209.72280442502114,0.014224923360520947,196.9552185937188,0.00498629516191873,234.31907513532028,0.012221897408707605
196,29,29,2.4673544488230092,2.300225672016897,0.008919692110165411,247.098653721037,0.00707014227552466,213.4283366508315,0.004118822343515571,189.13473744707304,0.006228838959900673,210.95991511047745,0.008919692110165411
197,29,29,2.6222517682710134,2.934841053501666,0.012872454301148029,256.7448878026746,0.007816738702322745,241.04046016971319,0.012872454301148029,250.02595469868712,0.009017343131197064,270.34351436766866,0.0118299159363624
198,29,29,2.5613915061059007,2.7737033179262665,0.014736079646725464,258.004148557818,0.009686759444086868,233.15066642414797,0.008765995547042382,200.21020591564127,0.014736079646725464,263.15902571870606,0.005184049365578369
